Time,Node1,Node2,Node0,J0_Vmax,J0_Km1,J0_Keq,J0_Km2,J1_Vmax,J1_Km1,J1_Keq,J1_Km2,Node3,J2_Vmax,J2_Km1,J2_Keq,J2_Km2,J0,J1,J2
11.03678929765886,2.3866208244666227,0.3624246219242553,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6705077034892574,0.6169903835336522,0.6097066113294972
11.137123745819395,2.3919427873975097,0.36314876057828727,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6699134037403317,0.6173344431902541,0.6101814951700932
11.23745819397993,2.397171548427089,0.36385992408671264,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6693297287202913,0.6176714413885089,0.6106467466232245
11.337792642140464,2.4023089039335463,0.36455837852429657,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6687564663989536,0.6180015512343643,0.6111026039498477
11.438127090300998,2.407356622092851,0.3652443861437375,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6681934083935699,0.6183249409233745,0.6115492997799982
11.538461538461533,2.412316249229097,0.36591815598502647,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6676403715392949,0.6186417691805899,0.6119870291983408
11.638795986622068,2.4171892798742465,0.3665798870361277,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6670971788803973,0.6189521897098292,0.6124159781766982
11.739130434782602,2.4219774947262565,0.36722985411792597,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.666563621996381,0.6192563595447227,0.6128363792196118
11.839464882943137,2.426682477875953,0.3678682849217758,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6660395148130847,0.6195544273755907,0.613248431644868
11.939799331103671,2.431305782051357,0.36849540194482655,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.665524675156386,0.6198465377729375,0.6136523289793381
12.040133779264206,2.4358489298244708,0.36911142268353214,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6650189246013678,0.6201328313660404,0.6140482591991248
12.14046822742474,2.440313414818071,0.36971655982716134,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6645220883222717,0.6204134450155263,0.6144364049634261
