Time,X,Y,Z,A,k1,k2,k3,k4,k5,J0,J1,J2,J3,J4
15.451505016722383,2.0135207790183154,1.8770948872401798,1.7922875059418037,1,3.2,1,1,1,1,6.443266492858609,3.7795695596471437,2.0135207790183154,1.7922875059418037,1.8770948872401798
15.551839464882917,2.0806038990994913,1.8701461247447229,1.8166341903695538,1,3.2,1,1,1,1,6.657932477118372,3.891033319029674,2.0806038990994913,1.8166341903695538,1.8701461247447229
15.652173913043452,2.1510786611101915,1.8663918358784564,1.845229158653829,1,3.2,1,1,1,1,6.883451715552614,4.014755651428422,2.1510786611101915,1.845229158653829,1.8663918358784564
15.752508361203986,2.22441293627129,1.8659277831345586,1.8779656371539446,1,3.2,1,1,1,1,7.118121396068128,4.150593898952522,2.22441293627129,1.8779656371539446,1.8659277831345586
15.852842809364521,2.299967498277522,1.8688282236609566,1.9146911092324264,1,3.2,1,1,1,1,7.35989599448807,4.298244174283916,2.299967498277522,1.9146911092324264,1.8688282236609566
15.953177257525056,2.3769900405686113,1.8751432957655745,1.9552011424015896,1,3.2,1,1,1,1,7.606368129819557,4.457196938673772,2.3769900405686113,1.9552011424015896,1.8751432957655745
16.05351170568559,2.4546128528213305,1.884896071878785,1.9992334025181773,1,3.2,1,1,1,1,7.854761129028258,4.626690124266104,2.4546128528213305,1.9992334025181773,1.884896071878785
16.153846153846125,2.5318552679750512,1.8980793457804055,2.0464622400936383,1,3.2,1,1,1,1,8.101936857520164,4.805662190648759,2.5318552679750512,2.0464622400936383,1.8980793457804055
16.25418060200666,2.6076318419149,1.9146522553049214,2.096494296743122,1,3.2,1,1,1,1,8.34442189412768,4.99270818712729,2.6076318419149,2.096494296743122,1.9146522553049214
16.354515050167194,2.680766601897724,1.9345368764252269,2.148865604798833,1,3.2,1,1,1,1,8.578453126072716,5.186041848460293,2.680766601897724,2.148865604798833,1.9345368764252269
16.45484949832773,2.750015680459505,1.9576149601876245,2.2030407220059245,1,3.2,1,1,1,1,8.800050177470416,5.383471836818077,2.750015680459505,2.2030407220059245,1.9576149601876245
16.555183946488263,2.8140964725032243,1.9837250180769186,2.2584144195981253,1,3.2,1,1,1,1,9.005108712010317,5.582393575786651,2.8140964725032243,2.2584144195981253,1.9837250180769186
16.655518394648798,2.871723777684577,2.0126599881569196,2.3143163544782124,1,3.2,1,1,1,1,9.189516088590647,5.779803544384585,2.871723777684577,2.3143163544782124,2.0126599881569196
16.755852842809333,2.9216519104392176,2.04416572861184,2.370019043982629,1,3.2,1,1,1,1,9.349286113405496,5.972340706253158,2.9216519104392176,2.370019043982629,2.04416572861184
16.856187290969867,2.9627210656915883,2.077940584830421,2.4247493153335937,1,3.2,1,1,1,1,9.480707410213084,6.156358343932586,2.9627210656915883,2.4247493153335937,2.077940584830421
16.9565217391304,2.9939054018099873,2.113636258917894,2.4777031935126903,1,3.2,1,1,1,1,9.58049728579196,6.328027013035736,2.9939054018099873,2.4777031935126903,2.113636258917894
17.056856187290936,3.0143597839404563,2.1508601730192383,2.5280639253496537,1,3.2,1,1,1,1,9.645951308609462,6.483466406428404,3.0143597839404563,2.5280639253496537,2.1508601730192383
17.15719063545147,3.0234618976941676,2.1891794574993635,2.5750225522981185,1,3.2,1,1,1,1,9.675078072621337,6.618900676964114,3.0234618976941676,2.5750225522981185,2.1891794574993635
17.257525083612006,3.0208464534133945,2.2281266132754434,2.6178001804873126,1,3.2,1,1,1,1,9.666708650922864,6.7308283774691215,3.0208464534133945,2.6178001804873126,2.2281266132754434
17.35785953177254,3.0064285115704257,2.267206800097336,2.6556708808506855,1,3.2,1,1,1,1,9.620571237025363,6.816195165438982,3.0064285115704257,2.6556708808506855,2.267206800097336
17.458193979933075,2.9804136405169865,2.3059065971986925,2.6879840046940644,1,3.2,1,1,1,1,9.537323649654358,6.872555476049092,2.9804136405169865,2.6879840046940644,2.3059065971986925
17.55852842809361,2.9432936408834314,2.3437039781038456,2.714184644142835,1,3.2,1,1,1,1,9.41853965082698,6.898209014866249,2.9432936408834314,2.714184644142835,2.3437039781038456
17.658862876254144,2.8958277397983663,2.3800791466380837,2.733831020494798,1,3.2,1,1,1,1,9.266648767354772,6.892299215750186,2.8958277397983663,2.733831020494798,2.3800791466380837
17.75919732441468,2.839010865039308,2.414525806727728,2.746607770732837,1,3.2,1,1,1,1,9.084834768125786,6.8548649992178206,2.839010865039308,2.746607770732837,2.414525806727728
17.859531772575213,2.77403066941525,2.4465623911495515,2.75233434723645,1,3.2,1,1,1,1,8.8768981421288,6.786839107686766,2.77403066941525,2.75233434723645,2.4465623911495515
17.959866220735748,2.7022172123570325,2.475742765683095,2.7509681751666397,1,3.2,1,1,1,1,8.647095079542504,6.689994714797263,2.7022172123570325,2.7509681751666397,2.475742765683095
18.060200668896282,2.62498875250823,2.501665963536125,2.7426024749727405,1,3.2,1,1,1,1,8.399964008026336,6.566845016814993,2.62498875250823,2.7426024749727405,2.501665963536125
18.160535117056817,2.5437975576136833,2.5239845140521373,2.7274590011886874,1,3.2,1,1,1,1,8.140152184363787,6.420505642300586,2.5437975576136833,2.7274590011886874,2.5239845140521373
18.26086956521735,2.4600793268528878,2.5424110789231356,2.7058765423054756,1,3.2,1,1,1,1,7.872253845929241,6.254532935620551,2.4600793268528878,2.7058765423054756,2.5424110789231356
18.361204013377886,2.375208892272639,2.55672317936329,2.6782959541820723,1,3.2,1,1,1,1,7.600668455272445,6.07275163070326,2.375208892272639,2.6782959541820723,2.55672317936329
18.46153846153842,2.2904642977676017,2.566765917956728,2.6452427889278223,1,3.2,1,1,1,1,7.329485752856326,5.879085695806571,2.2904642977676017,2.6452427889278223,2.566765917956728
18.561872909698955,2.2070003214693523,2.572452710026547,2.607308606694099,1,3.2,1,1,1,1,7.062401028701927,5.677403957993296,2.2070003214693523,2.607308606694099,2.572452710026547
18.66220735785949,2.125831593363239,2.5737641401413924,2.5651320135736446,1,3.2,1,1,1,1,6.802661098762364,5.471389122977943,2.125831593363239,2.5651320135736446,2.5737641401413924
18.762541806020025,2.047824716684627,2.5707451425520227,2.519380345125468,1,3.2,1,1,1,1,6.553039093390807,5.264435443214977,2.047824716684627,2.519380345125468,2.5707451425520227
18.86287625418056,1.9736982639267298,2.563500765076559,2.470732740540171,1,3.2,1,1,1,1,6.315834444565535,5.059577009606448,1.9736982639267298,2.470732740540171,2.563500765076559
18.963210702341094,1.9040291853788993,2.5521908126884494,2.4198651552871246,1,3.2,1,1,1,1,6.092893393212478,4.859445794014699,1.9040291853788993,2.4198651552871246,2.5521908126884494
19.06354515050163,1.839264026971787,2.53702368115303,2.367437661246482,1,3.2,1,1,1,1,5.885644886309719,4.666256392320309,1.839264026971787,2.367437661246482,2.53702368115303
19.163879598662163,1.779733379110971,2.5182496855233953,2.314084198066876,1,3.2,1,1,1,1,5.695146813155108,4.481813022261693,1.779733379110971,2.314084198066876,2.5182496855233953
19.264214046822698,1.7256681282781015,2.4961541669231018,2.260404779618356,1,3.2,1,1,1,1,5.522138010489925,4.307533689127773,1.7256681282781015,2.260404779618356,2.4961541669231018
19.364548494983232,1.677216309488314,2.4710506280131477,2.2069600328271175,1,3.2,1,1,1,1,5.367092190362605,4.144486414874992,1.677216309488314,2.2069600328271175,2.4710506280131477
19.464882943143767,1.6344596148628094,2.443274107238891,2.154267855504241,1,3.2,1,1,1,1,5.230270767560991,3.993432856321952,1.6344596148628094,2.154267855504241,2.443274107238891
19.5652173913043,1.5974288676450699,2.4131749584759024,2.102801922748061,1,3.2,1,1,1,1,5.1117723764642236,3.8548753413475993,1.5974288676450699,2.102801922748061,2.4131749584759024
19.665551839464836,1.5661180004089301,2.3811131593968025,2.0529917430054883,1,3.2,1,1,1,1,5.011577601308577,3.7291041799419102,1.5661180004089301,2.0529917430054883,2.3811131593968025
19.76588628762537,1.5404962690105861,2.3474532311837675,2.00522395899131,1,3.2,1,1,1,1,4.929588060833876,3.6162429443154385,1.5404962690105861,2.00522395899131,2.3474532311837675
19.866220735785905,1.5205185815202673,2.312559815683855,1.9598445994620581,1,3.2,1,1,1,1,4.865659460864856,3.516290170624386,1.5205185815202673,1.9598445994620581,2.312559815683855
19.96655518394644,1.5061339357934367,2.276793924656365,1.9171620101229205,1,3.2,1,1,1,1,4.819628594538997,3.4291565947332763,1.5061339357934367,1.9171620101229205,2.276793924656365
20.066889632106975,1.4972920222570676,2.240509849766195,1.8774502206047938,1,3.2,1,1,1,1,4.7913344712226165,3.354697523843305,1.4972920222570676,1.8774502206047938,2.240509849766195
20.16722408026751,1.4939480887961496,2.2040527013452063,1.8409525353475842,1,3.2,1,1,1,1,4.7806338841476785,3.2927403207806614,1.4939480887961496,1.8409525353475842,2.2040527013452063
20.267558528428044,1.4960661765432532,2.167756528229141,1.8078851664003235,1,3.2,1,1,1,1,4.787411764938411,3.243107220864448,1.4960661765432532,1.8078851664003235,2.167756528229141
20.36789297658858,1.503620829709436,2.1319429595262016,1.778440753687437,1,3.2,1,1,1,1,4.811586655070196,3.205633841695978,1.503620829709436,1.778440753687437,2.1319429595262016
20.468227424749113,1.5165973639195178,2.0969203012552033,1.7527916420345242,1,3.2,1,1,1,1,4.853111564542457,3.1801838012329626,1.5165973639195178,1.7527916420345242,2.0969203012552033
20.568561872909648,1.534990751565641,2.062983015679742,1.7310928035968913,1,3.2,1,1,1,1,4.911970405010051,3.1666598497053995,1.534990751565641,1.7310928035968913,2.062983015679742
20.668896321070182,1.5588031543286585,2.0304115081743883,1.713484309199623,1,3.2,1,1,1,1,4.988170093851707,3.1650118635274453,1.5588031543286585,1.713484309199623,2.0304115081743883
20.769230769230717,1.588040097855526,1.999472145937119,1.7000932591131683,1,3.2,1,1,1,1,5.081728313137684,3.175241942293381,1.588040097855526,1.7000932591131683,1.999472145937119
20.86956521739125,1.622705310181897,1.970417425709633,1.6910351119828906,1,3.2,1,1,1,1,5.19265699258207,3.1974068199739647,1.622705310181897,1.6910351119828906,1.970417425709633
20.969899665551786,1.6627941189976818,1.9434862264862058,1.686414309178463,1,3.2,1,1,1,1,5.320941180792582,3.2316174677542597,1.6627941189976818,1.686414309178463,1.9434862264862058
21.07023411371232,1.7082854367360956,1.9189040569498361,1.6863241470293708,1,3.2,1,1,1,1,5.466513397555506,3.2780358549812165,1.7082854367360956,1.6863241470293708,1.9189040569498361
21.170568561872855,1.7591322988911984,1.8968832282094292,1.6908458275426523,1,3.2,1,1,1,1,5.629223356451835,3.336868553968211,1.7591322988911984,1.6908458275426523,1.8968832282094292
21.27090301003339,1.8152509696521748,1.8776228774258141,1.7000466254413478,1,3.2,1,1,1,1,5.80880310288696,3.4083567488883157,1.8152509696521748,1.7000466254413478,1.8776228774258141
21.371237458193924,1.8765086970382776,1.8613087693598005,1.713977123710848,1,3.2,1,1,1,1,6.004827830522489,3.492762093577279,1.8765086970382776,1.713977123710848,1.8613087693598005
21.47157190635446,1.942710284986498,1.8481128063714292,1.7326674849466732,1,3.2,1,1,1,1,6.216672911956794,3.5903477567530357,1.942710284986498,1.7326674849466732,1.8481128063714292
21.571906354514994,2.013583768784265,1.8381921820271319,1.7561227504209003,1,3.2,1,1,1,1,6.443468060109648,3.7013539416359635,2.013583768784265,1.7561227504209003,1.8381921820271319
21.672240802675528,2.0887656305060176,1.8316881205017919,1.7843171939312967,1,3.2,1,1,1,1,6.684050017619256,3.8259671919103075,2.0887656305060176,1.7843171939312967,1.8316881205017919
21.772575250836063,2.1677861701090317,1.8287241542656332,1.817187805059529,1,3.2,1,1,1,1,6.936915744348902,3.964282930561375,2.1677861701090317,1.817187805059529,1.8287241542656332
21.872909698996597,2.2500558483373347,1.8294039070611179,1.8546270376960594,1,3.2,1,1,1,1,7.200178714679471,4.1162609600540385,2.2500558483373347,1.8546270376960594,1.8294039070611179
21.973244147157132,2.3348536262591697,1.8338083688237683,1.8964750347479362,1,3.2,1,1,1,1,7.471531604029344,4.281674119812588,2.3348536262591697,1.8964750347479362,1.8338083688237683
22.073578595317667,2.421318522512007,1.8419926747574404,1.9425116273572964,1,3.2,1,1,1,1,7.748219272038423,4.460050981721626,2.421318522512007,1.9425116273572964,1.8419926747574404
22.1739130434782,2.5084458040240745,1.8539824327711665,1.9924485047565053,1,3.2,1,1,1,1,8.02702657287704,4.650614454219178,2.5084458040240745,1.9924485047565053,1.8539824327711665
22.274247491638736,2.595089280221574,1.869769681934073,2.045922051320234,1,3.2,1,1,1,1,8.304285696709037,4.8522192580704155,2.595089280221574,2.045922051320234,1.869769681934073
22.37458193979927,2.6799703608926295,1.8893086073955059,2.1024874083744067,1,3.2,1,1,1,1,8.575905154856414,5.063291070399285,2.6799703608926295,2.1024874083744067,1.8893086073955059
22.474916387959805,2.7616971424452954,1.9125111844575144,2.161614440610635,1,3.2,1,1,1,1,8.837430855824946,5.2817766730109845,2.7616971424452954,2.161614440610635,1.9125111844575144
22.57525083612034,2.8387921762015518,1.9392429741000397,2.222686316159674,1,3.2,1,1,1,1,9.084134963844965,5.505107782629021,2.8387921762015518,2.222686316159674,1.9392429741000397
22.675585284280874,2.9097299883761054,1.969319337818066,2.2850013651835313,1,3.2,1,1,1,1,9.311135962803538,5.730187533938201,2.9097299883761054,2.2850013651835313,1.969319337818066
22.77591973244141,2.9729838668203485,2.0025023745734534,2.347778799355036,1,3.2,1,1,1,1,9.513548373825115,5.953407252876316,2.9729838668203485,2.347778799355036,2.0025023745734534
22.876254180601943,3.027080522830514,2.038498902893903,2.41016874174628,1,3.2,1,1,1,1,9.686657673057645,6.170700324761505,3.027080522830514,2.41016874174628,2.038498902893903
22.976588628762478,3.0706600366100067,2.0769598126069466,2.4712667963864967,1,3.2,1,1,1,1,9.826112117152022,6.37763749421716,3.0706600366100067,2.4712667963864967,2.0769598126069466
23.076923076923013,3.1025375483866773,2.1174810873235703,2.5301330724994013,1,3.2,1,1,1,1,9.928120154837368,6.569564581420026,3.1025375483866773,2.5301330724994013,2.1174810873235703
23.177257525083547,3.121762509648707,2.1596067448857688,2.5858152059011363,1,3.2,1,1,1,1,9.989640030875863,6.741779371768873,3.121762509648707,2.5858152059011363,2.1596067448857688
23.277591973244082,3.1276709501114333,2.2028338571592454,2.637374537825548,1,3.2,1,1,1,1,10.008547040356587,6.88973946295889,3.1276709501114333,2.637374537825548,2.2028338571592454
23.377926421404617,3.1199262510902086,2.246619696892112,2.683914258765165,1,3.2,1,1,1,1,9.983764003488668,7.009287768550028,3.1199262510902086,2.683914258765165,2.246619696892112
23.47826086956515,3.098544488730598,2.2903909258761788,2.72460803643654,1,3.2,1,1,1,1,9.915342363937915,7.096878180412205,3.098544488730598,2.72460803643654,2.2903909258761788
23.578595317725686,3.063901536112312,2.3335545968064144,2.758727461297911,1,3.2,1,1,1,1,9.8044849155594,7.1497815137571195,3.063901536112312,2.758727461297911,2.3335545968064144
23.67892976588622,3.016720556430197,2.3755106005196063,2.7856665800946505,1,3.2,1,1,1,1,9.65350578057663,7.1662516606053375,3.016720556430197,2.7856665800946505,2.3755106005196063
23.779264214046755,2.9580414806318016,2.415665038166807,2.8049620922994234,1,3.2,1,1,1,1,9.465732738021766,7.14563738620942,2.9580414806318016,2.8049620922994234,2.415665038166807
23.87959866220729,2.8891727912474243,2.453444028854482,2.816307684414411,1,3.2,1,1,1,1,9.245352931991759,7.08842373301483,2.8891727912474243,2.816307684414411,2.453444028854482
23.979933110367824,2.8116310113509755,2.4883072069994436,2.8195618383588013,1,3.2,1,1,1,1,8.997219236323122,6.996201708967766,2.8116310113509755,2.8195618383588013,2.4883072069994436
24.08026755852836,2.727072685402736,2.5197603527666006,2.8147486915991435,1,3.2,1,1,1,1,8.726632593288755,6.8715696317905595,2.727072685402736,2.8147486915991435,2.5197603527666006
24.180602006688893,2.637224132617343,2.547366567093338,2.802052158844356,1,3.2,1,1,1,1,8.439117224375499,6.717976585361147,2.637224132617343,2.802052158844356,2.547366567093338
24.280936454849428,2.543813539890427,2.5707555159658186,2.7818039908052343,1,3.2,1,1,1,1,8.140203327649367,6.539522689261851,2.543813539890427,2.7818039908052343,2.5707555159658186
24.381270903009963,2.448510193759132,2.5896303983209843,2.7544668173618767,1,3.2,1,1,1,1,7.835232620029223,6.340736428357451,2.448510193759132,2.7544668173618767,2.5896303983209843
24.481605351170497,2.3528741093679453,2.6037724391666472,2.7206134902683843,1,3.2,1,1,1,1,7.529197149977425,6.1263487588010275,2.3528741093679453,2.7206134902683843,2.6037724391666472
24.581939799331032,2.2583180174877855,2.6130428611012917,2.6809041771628492,1,3.2,1,1,1,1,7.226617655960914,5.90108177369288,2.2583180174877855,2.6809041771628492,2.6130428611012917
24.682274247491566,2.1660822725625293,2.6173824305826927,2.6360626448597033,1,3.2,1,1,1,1,6.931463272200094,5.669465683401795,2.1660822725625293,2.6360626448597033,2.6173824305826927
24.7826086956521,2.0772221191479585,2.6168087976414514,2.586853026118493,1,3.2,1,1,1,1,6.647110781273468,5.435693116041797,2.0772221191479585,2.586853026118493,2.6168087976414514
24.882943143812636,1.9926059146238801,2.611411940200218,2.534058137340669,1,3.2,1,1,1,1,6.376338926796417,5.203514877562377,1.9926059146238801,2.534058137340669,2.611411940200218
24.98327759197317,1.9129223562834556,2.601348083341566,2.478460149066172,1,3.2,1,1,1,1,6.121351540107058,4.9761769050992,1.9129223562834556,2.478460149066172,2.601348083341566
25.083612040133705,1.8386944964660312,2.5868324912027867,2.420824136619755,1,3.2,1,1,1,1,5.8838223886913,4.756394664854077,1.8386944964660312,2.420824136619755,2.5868324912027867
25.18394648829424,1.7702983265917245,2.568131528531697,2.3618847766326625,1,3.2,1,1,1,1,5.664954645093519,4.546358947427111,1.7702983265917245,2.3618847766326625,2.568131528531697
25.284280936454774,1.7079839122479523,2.545554365167385,2.3023362258740216,1,3.2,1,1,1,1,5.465548519193447,4.347765903458443,1.7079839122479523,2.3023362258740216,2.545554365167385
25.38461538461531,1.6518973875876135,2.5194446554832677,2.2428250365756544,1,3.2,1,1,1,1,5.286071640280364,4.161864044564385,1.6518973875876135,2.2428250365756544,2.5194446554832677
25.484949832775843,1.6021024927713032,2.4901724724661385,2.1839458328398362,1,3.2,1,1,1,1,5.126727976868171,3.98951152556848,1.6021024927713032,2.1839458328398362,2.4901724724661385
25.585284280936378,1.55860070851933,2.458126718742183,2.126239392412546,1,3.2,1,1,1,1,4.987522267261856,3.8312380454618626,1.55860070851933,2.126239392412546,2.458126718742183
25.685618729096912,1.5213493747156348,2.4237081794956974,2.070192738912169,1,3.2,1,1,1,1,4.868317999090031,3.687306923368949,1.5213493747156348,2.070192738912169,2.4237081794956974
25.785953177257447,1.4902774582273068,2.3873233283375366,2.0162408425743634,1,3.2,1,1,1,1,4.768887866327382,3.557774141721618,1.4902774582273068,2.0162408425743634,2.3873233283375366
25.88628762541798,1.4652988507142288,2.349378948965332,1.9647695444498203,1,3.2,1,1,1,1,4.688956322285533,3.4425422738111036,1.4652988507142288,1.9647695444498203,2.349378948965332
25.986622073578516,1.446323228871132,2.310277594205269,1.9161193519898976,1,3.2,1,1,1,1,4.628234332387623,3.3414081496395958,1.446323228871132,1.9161193519898976,2.310277594205269
26.08695652173905,1.4332646112529672,2.270413870310869,1.8705897960789575,1,3.2,1,1,1,1,4.5864467560094955,3.2541038532144526,1.4332646112529672,1.8705897960789575,2.270413870310869
26.187290969899585,1.4260477810720553,2.230171508108052,1.828444084162949,1,3.2,1,1,1,1,4.563352899430577,3.1803311305476067,1.4260477810720553,1.828444084162949,2.230171508108052
26.28762541806012,1.4246127698518825,2.189921163047352,1.7899138271236488,1,3.2,1,1,1,1,4.558760863526024,3.1197896538461443,1.4246127698518825,1.7899138271236488,2.189921163047352
26.387959866220655,1.4289175803898255,2.15001887247608,1.7552036564369644,1,3.2,1,1,1,1,4.5725362572474415,3.072199765050981,1.4289175803898255,1.7552036564369644,2.15001887247608
26.48829431438119,1.4389392915226824,2.110805091206255,1.724495579999065,1,3.2,1,1,1,1,4.604605732872584,3.0373203824827995,1.4389392915226824,1.724495579999065,2.110805091206255
26.588628762541724,1.4546736725490592,2.072604211344763,1.6979529570527971,1,3.2,1,1,1,1,4.654955752156989,3.014962779857533,1.4546736725490592,1.6979529570527971,2.072604211344763
26.68896321070226,1.4761333409487127,2.035724489278871,1.6757239874180114,1,3.2,1,1,1,1,4.723626691035881,3.0050007916103314,1.4761333409487127,1.6757239874180114,2.035724489278871
26.789297658862793,1.5033444735448132,2.0004582890912,1.65794461456405,1,3.2,1,1,1,1,4.810702315343402,3.0073779134621677,1.5033444735448132,1.65794461456405,2.0004582890912
26.889632107023328,1.536342083030645,1.9670825415831497,1.644740774423397,1,3.2,1,1,1,1,4.916294665698064,3.0221116894290714,1.536342083030645,1.644740774423397,1.9670825415831497
26.989966555183862,1.575163767295062,1.935859341527387,1.63622990355941,1,3.2,1,1,1,1,5.040524055344199,3.049295493353617,1.575163767295062,1.63622990355941,1.935859341527387
27.090301003344397,1.6198418551833624,1.9070365928577366,1.6325216295797045,1,3.2,1,1,1,1,5.1834939365867605,3.089097692477235,1.6198418551833624,1.6325216295797045,1.9070365928577366
27.19063545150493,1.6703938565793435,1.8808486153038175,1.6337175643135895,1,3.2,1,1,1,1,5.3452603410538995,3.1417579721592617,1.6703938565793435,1.6337175643135895,1.8808486153038175
27.290969899665466,1.7268111377803135,1.8575166266027534,1.6399101194933507,1,3.2,1,1,1,1,5.5257956408970035,3.2075803994297503,1.7268111377803135,1.6399101194933507,1.8575166266027534
27.391304347826,1.789045781974523,1.8372490150129899,1.6511802664486133,1,3.2,1,1,1,1,5.724946502318474,3.2869226007458363,1.789045781974523,1.6511802664486133,1.8372490150129899
27.491638795986535,1.8569956652491906,1.8202413177811625,1.6675941681406161,1,3.2,1,1,1,1,5.94238612879741,3.3801802368270932,1.8569956652491906,1.6675941681406161,1.8202413177811625
27.59197324414707,1.9304878870194966,1.8066758230600775,1.6891986265517434,1,3.2,1,1,1,1,6.177561238462389,3.487765792188459,1.9304878870194966,1.6891986265517434,1.8066758230600775
27.692307692307605,2.00926084507272,1.7967207163571768,1.7160153141131094,1,3.2,1,1,1,1,6.429634704232704,3.610080584907484,2.00926084507272,1.7160153141131094,1.7967207163571768
27.79264214046814,2.0929454422252443,1.7905286989444897,1.7480337977060207,1,3.2,1,1,1,1,6.697425415120782,3.7474788796293663,2.0929454422252443,1.7480337977060207,1.7905286989444897
27.892976588628674,2.1810461525543183,1.7882350160188623,1.7852034207852345,1,3.2,1,1,1,1,6.979347688173819,3.9002231015508495,2.1810461525543183,1.7852034207852345,1.7882350160188623
27.99331103678921,2.272922952780307,1.7899548481391674,1.8274241856134323,1,3.2,1,1,1,1,7.273353448896983,4.068429458775903,2.272922952780307,1.8274241856134323,1.7899548481391674
28.093645484949743,2.3677754224813885,1.795780041986357,1.8745368744023996,1,3.2,1,1,1,1,7.576881351940443,4.252003847597892,2.3677754224813885,1.8745368744023996,1.795780041986357
28.193979933110278,2.464630635999375,1.8057751871042913,1.9263127653288987,1,3.2,1,1,1,1,7.886818035198001,4.45056884786474,2.464630635999375,1.9263127653288987,1.8057751871042913
28.294314381270812,2.562336762196237,1.8199730850424467,1.9824434345139008,1,3.2,1,1,1,1,8.19947763902796,4.66338394201196,2.562336762196237,1.9824434345139008,1.8199730850424467
28.394648829431347,2.659563504134562,1.8383697050646561,2.0425312403645224,1,3.2,1,1,1,1,8.510603213230599,4.889260974696578,2.659563504134562,2.0425312403645224,1.8383697050646561
28.49498327759188,2.754813401544732,1.8609187772549631,2.1060812662328035,1,3.2,1,1,1,1,8.815402884943143,5.126483986768209,2.754813401544732,2.1060812662328035,1.8609187772549631
28.595317725752416,2.8464437463138714,1.8875262382791362,2.1724956020915696,1,3.2,1,1,1,1,9.108619988204389,5.372737256952994,2.8464437463138714,2.1724956020915696,1.8875262382791362
28.69565217391295,2.932701000333487,1.9180448113398483,2.2410708796556325,1,3.2,1,1,1,1,9.384643201067158,5.625051936900827,2.932701000333487,2.2410708796556325,1.9180448113398483
28.795986622073485,3.011768240670924,1.9522690628039792,2.3109999615938053,1,3.2,1,1,1,1,9.637658370146958,5.879781960597414,3.011768240670924,2.3109999615938053,1.9522690628039792
28.89632107023402,3.0818251043422142,1.989931327776455,2.3813786077464147,1,3.2,1,1,1,1,9.861840333895087,6.132620321858514,3.0818251043422142,2.3813786077464147,1.989931327776455
28.996655518394554,3.1411181574800415,2.030698929134844,2.4512177521225578,1,3.2,1,1,1,1,10.051578103936134,6.378665278680734,3.1411181574800415,2.4512177521225578,2.030698929134844
29.09698996655509,3.188038151033325,2.07417312001343,2.519461699683721,1,3.2,1,1,1,1,10.201722083306642,6.612543038450638,3.188038151033325,2.519461699683721,2.07417312001343
29.197324414715624,3.2211993700506847,2.119890148469013,2.585012113974511,1,3.2,1,1,1,1,10.307837984162191,6.828588810825037,3.2211993700506847,2.585012113974511,2.119890148469013
29.29765886287616,3.239515283300465,2.167324768814101,2.646757162597777,1,3.2,1,1,1,1,10.366448906561487,7.021081712448927,3.239515283300465,2.646757162597777,2.167324768814101
29.397993311036693,3.242264038860847,2.2158964237990406,2.703604680318315,1,3.2,1,1,1,1,10.37524492435471,7.184521288723984,3.242264038860847,2.703604680318315,2.2158964237990406
29.498327759197227,3.2291380103607557,2.2649780652663463,2.7545176009092196,1,3.2,1,1,1,1,10.333241633154419,7.313926763184923,3.2291380103607557,2.7545176009092196,2.2649780652663463
29.598662207357762,3.200271384510443,2.313907642171182,2.7985498596568257,1,3.2,1,1,1,1,10.240868430433418,7.405132413640463,3.200271384510443,2.7985498596568257,2.313907642171182
29.698996655518297,3.156243455414383,2.3620017978664407,2.83488024418661,1,3.2,1,1,1,1,10.099979057326026,7.45505271619296,3.156243455414383,2.83488024418661,2.3620017978664407
29.79933110367883,3.0980555515043537,2.408571302860452,2.8628420470027054,1,3.2,1,1,1,1,9.913777764813933,7.461887696020898,3.0980555515043537,2.8628420470027054,2.408571302860452
29.899665551839366,3.0270826242609012,2.4529375610498696,2.881946450928355,1,3.2,1,1,1,1,9.686664397634885,7.425244669450974,3.0270826242609012,2.881946450928355,2.4529375610498696
29.9999999999999,2.9450053834874494,2.4944494016814645,2.891898061682124,1,3.2,1,1,1,1,9.424017227159839,7.34616691678896,2.9450053834874494,2.891898061682124,2.4944494016814645
