Time,S1,S2,k1,Km1,k2,Km2,_J0,_J1
23.67892976588622,9.967106691751834,0.03289330824816479,0.1,0.1,0.4,0.1,0.09900666593628206,0.09900666536719777
23.779264214046755,9.967106691742666,0.03289330825733156,0.1,0.1,0.4,0.1,0.09900666593628116,0.09900666538795984
23.87959866220729,9.967106691733221,0.03289330826677783,0.1,0.1,0.4,0.1,0.09900666593628023,0.09900666540935492
23.979933110367824,9.967106691723494,0.0328933082765036,0.1,0.1,0.4,0.1,0.09900666593627926,0.09900666543138305
24.08026755852836,9.96710669171349,0.03289330828650887,0.1,0.1,0.4,0.1,0.09900666593627827,0.09900666545404424
24.180602006688893,9.967106691703204,0.03289330829679363,0.1,0.1,0.4,0.1,0.09900666593627726,0.09900666547733844
24.280936454849428,9.96710669169264,0.03289330830735788,0.1,0.1,0.4,0.1,0.09900666593627622,0.09900666550126568
24.381270903009963,9.967106691681796,0.032893308318201635,0.1,0.1,0.4,0.1,0.09900666593627515,0.09900666552582595
24.481605351170497,9.967106691670674,0.03289330832932488,0.1,0.1,0.4,0.1,0.09900666593627405,0.09900666555101928
24.581939799331032,9.96710669165927,0.03289330834072763,0.1,0.1,0.4,0.1,0.09900666593627293,0.09900666557684565
24.682274247491566,9.967106691647588,0.03289330835240987,0.1,0.1,0.4,0.1,0.09900666593627178,0.09900666560330504
24.7826086956521,9.967106691635626,0.032893308364371605,0.1,0.1,0.4,0.1,0.0990066659362706,0.09900666563039748
24.882943143812636,9.967106691623385,0.03289330837661284,0.1,0.1,0.4,0.1,0.09900666593626939,0.09900666565812294
24.98327759197317,9.967106691610864,0.032893308389133576,0.1,0.1,0.4,0.1,0.09900666593626815,0.09900666568648146
25.083612040133705,9.967106691598064,0.0328933084019338,0.1,0.1,0.4,0.1,0.09900666593626689,0.09900666571547301
25.18394648829424,9.967106691584984,0.03289330841501353,0.1,0.1,0.4,0.1,0.0990066659362656,0.0990066657450976
25.284280936454774,9.967106691571626,0.03289330842837274,0.1,0.1,0.4,0.1,0.09900666593626428,0.09900666577535522
25.38461538461531,9.96710669156036,0.03289330843963752,0.1,0.1,0.4,0.1,0.09900666593626317,0.09900666580086907
25.484949832775843,9.967106691557731,0.03289330844226802,0.1,0.1,0.4,0.1,0.09900666593626291,0.09900666580682697
25.585284280936378,9.967106691555152,0.03289330844484721,0.1,0.1,0.4,0.1,0.09900666593626264,0.09900666581266866
25.685618729096912,9.967106691552624,0.03289330844737511,0.1,0.1,0.4,0.1,0.09900666593626241,0.09900666581839415
25.785953177257447,9.967106691550146,0.032893308449851714,0.1,0.1,0.4,0.1,0.09900666593626216,0.09900666582400347
25.88628762541798,9.967106691547722,0.03289330845227701,0.1,0.1,0.4,0.1,0.09900666593626192,0.09900666582949659
25.986622073578516,9.967106691545348,0.032893308454651014,0.1,0.1,0.4,0.1,0.09900666593626169,0.09900666583487353
26.08695652173905,9.967106691543025,0.03289330845697372,0.1,0.1,0.4,0.1,0.09900666593626145,0.09900666584013428
26.187290969899585,9.967106691540753,0.032893308459245124,0.1,0.1,0.4,0.1,0.09900666593626123,0.09900666584527884
26.28762541806012,9.967106691538532,0.03289330846146523,0.1,0.1,0.4,0.1,0.09900666593626102,0.09900666585030721
26.387959866220655,9.967106691536365,0.03289330846363404,0.1,0.1,0.4,0.1,0.0990066659362608,0.0990066658552194
26.48829431438119,9.967106691534248,0.032893308465751545,0.1,0.1,0.4,0.1,0.09900666593626059,0.0990066658600154
26.588628762541724,9.96710669153218,0.03289330846781776,0.1,0.1,0.4,0.1,0.09900666593626038,0.09900666586469521
26.68896321070226,9.967106691530166,0.03289330846983267,0.1,0.1,0.4,0.1,0.09900666593626019,0.09900666586925884
26.789297658862793,9.967106691528203,0.03289330847179628,0.1,0.1,0.4,0.1,0.09900666593626,0.09900666587370627
26.889632107023328,9.96710669152629,0.032893308473708596,0.1,0.1,0.4,0.1,0.09900666593625981,0.0990066658780375
26.989966555183862,9.967106691524428,0.03289330847556961,0.1,0.1,0.4,0.1,0.09900666593625962,0.09900666588225256
27.090301003344397,9.96710669152262,0.03289330847737933,0.1,0.1,0.4,0.1,0.09900666593625944,0.09900666588635143
27.19063545150493,9.967106691520861,0.03289330847913774,0.1,0.1,0.4,0.1,0.09900666593625927,0.0990066658903341
27.290969899665466,9.967106691519154,0.03289330848084486,0.1,0.1,0.4,0.1,0.09900666593625909,0.09900666589420062
27.391304347826,9.967106691517499,0.032893308482500674,0.1,0.1,0.4,0.1,0.09900666593625894,0.09900666589795089
27.491638795986535,9.967106691515893,0.032893308484105196,0.1,0.1,0.4,0.1,0.09900666593625879,0.09900666590158504
27.59197324414707,9.96710669151434,0.03289330848565842,0.1,0.1,0.4,0.1,0.09900666593625862,0.09900666590510297
27.692307692307605,9.967106691512837,0.03289330848716034,0.1,0.1,0.4,0.1,0.09900666593625848,0.09900666590850471
27.79264214046814,9.967106691511388,0.03289330848861097,0.1,0.1,0.4,0.1,0.09900666593625833,0.09900666591179026
27.892976588628674,9.967106691509988,0.03289330849001029,0.1,0.1,0.4,0.1,0.09900666593625819,0.09900666591495963
27.99331103678921,9.96710669150864,0.03289330849135832,0.1,0.1,0.4,0.1,0.09900666593625806,0.0990066659180128
28.093645484949743,9.967106691507343,0.032893308492655045,0.1,0.1,0.4,0.1,0.09900666593625794,0.0990066659209498
28.193979933110278,9.967106691506098,0.03289330849390047,0.1,0.1,0.4,0.1,0.09900666593625781,0.09900666592377061
28.294314381270812,9.967106691504904,0.0328933084950946,0.1,0.1,0.4,0.1,0.09900666593625769,0.0990066659264752
28.394648829431347,9.96710669150376,0.032893308496237436,0.1,0.1,0.4,0.1,0.09900666593625758,0.09900666592906365
28.49498327759188,9.96710669150267,0.032893308497328966,0.1,0.1,0.4,0.1,0.09900666593625747,0.09900666593153588
28.595317725752416,9.967106691501629,0.032893308498369196,0.1,0.1,0.4,0.1,0.09900666593625737,0.09900666593389192
28.69565217391295,9.967106691500641,0.032893308499358134,0.1,0.1,0.4,0.1,0.09900666593625727,0.09900666593613178
28.795986622073485,9.967106691499703,0.032893308500295766,0.1,0.1,0.4,0.1,0.09900666593625718,0.09900666593825545
28.89632107023402,9.967106691498817,0.032893308501182106,0.1,0.1,0.4,0.1,0.0990066659362571,0.09900666594026294
28.996655518394554,9.967106691497982,0.032893308502017146,0.1,0.1,0.4,0.1,0.09900666593625701,0.09900666594215425
29.09698996655509,9.967106691497198,0.03289330850280088,0.1,0.1,0.4,0.1,0.09900666593625693,0.09900666594392933
29.197324414715624,9.967106691496465,0.03289330850353332,0.1,0.1,0.4,0.1,0.09900666593625687,0.09900666594558828
29.29765886287616,9.967106691495784,0.032893308504214465,0.1,0.1,0.4,0.1,0.0990066659362568,0.09900666594713102
29.397993311036693,9.967106691495154,0.03289330850484431,0.1,0.1,0.4,0.1,0.09900666593625673,0.09900666594855756
29.498327759197227,9.967106691494577,0.03289330850542285,0.1,0.1,0.4,0.1,0.09900666593625668,0.09900666594986791
29.598662207357762,9.967106691494049,0.0328933085059501,0.1,0.1,0.4,0.1,0.09900666593625662,0.09900666595106208
29.698996655518297,9.967106691493573,0.03289330850642604,0.1,0.1,0.4,0.1,0.09900666593625658,0.09900666595214007
29.79933110367883,9.967106691493148,0.03289330850685069,0.1,0.1,0.4,0.1,0.09900666593625652,0.09900666595310187
29.899665551839366,9.967106691492775,0.03289330850722404,0.1,0.1,0.4,0.1,0.0990066659362565,0.09900666595394748
29.9999999999999,9.967106691492452,0.032893308507546085,0.1,0.1,0.4,0.1,0.09900666593625647,0.09900666595467687
