Time,E,S1,ES,S2,k1,k2,k3,J0,J1,J2
14.247491638795967,3.91830692456662,2.4845277042357967,1.081693075433383,2.433778825707162,0.1,0.4,0.9,0.973514210778473,0.9735115302828649,0.9735237678900446
14.347826086956502,3.918307829147561,2.4845274588533837,1.0816921708524418,2.4337799756705167,0.1,0.4,0.9,0.9735143393757307,0.9735119902682068,0.9735229537671977
14.448160535117037,3.918308617789426,2.484527273964503,1.081691382210577,2.4337809492012674,0.1,0.4,0.9,0.9735144628707982,0.973512379680507,0.9735222439895193
14.548494983277571,3.91830931155991,2.484527131834905,1.0816906884400928,2.433781785101357,0.1,0.4,0.9,0.9735145795491946,0.9735127140405428,0.9735216195960835
14.648829431438106,3.9183099190786446,2.484527027854378,1.081690080921358,2.433782496600629,0.1,0.4,0.9,0.9735146897460792,0.9735129986402516,0.9735210728292223
14.74916387959864,3.918310450021336,2.484526955870887,1.0816895499786667,2.4337830995268224,0.1,0.4,0.9,0.9735147934548596,0.973513239810729,0.9735205949808001
14.849498327759175,3.9183109155085902,2.4845269078481396,1.0816890844914129,2.433783613036836,0.1,0.4,0.9,0.9735148902896171,0.9735134452147345,0.9735201760422716
14.94983277591971,3.9183113284947324,2.484526873523147,1.0816886715052703,2.4337840603479837,0.1,0.4,0.9,0.9735149794475346,0.9735136241391935,0.9735198043547433
15.050167224080244,3.9183117041566335,2.484526840063786,1.0816882958433693,2.4337844694692565,0.1,0.4,0.9,0.973515059671323,0.9735137877877027,0.9735194662590324
15.150501672240779,3.9183120602825294,2.4845267917263647,1.0816879397174737,2.4337848739325816,0.1,0.4,0.9,0.9735151292116475,0.9735139495730327,0.9735191457457263
15.250836120401313,3.918312416767542,2.484526710434748,1.0816875832324608,2.433785311709214,0.1,0.4,0.9,0.9735151859287089,0.9735141246836856,0.9735188249092148
15.351170568561848,3.9183125814652815,2.484526796762866,1.0816874185347214,2.4337853900788575,0.1,0.4,0.9,0.9735152606743573,0.973514156031543,0.9735186766812493
15.451505016722383,3.9183126960860193,2.484526906823608,1.0816873039139834,2.433785394638878,0.1,0.4,0.9,0.9735153322774269,0.9735141578555512,0.9735185735225851
15.551839464882917,3.9183127699305027,2.484527033345847,1.0816872300694997,2.433785341961149,0.1,0.4,0.9,0.9735154001996581,0.9735141367844596,0.9735185070625498
15.652173913043452,3.9183128145414114,2.4845271668214433,1.0816871854585912,2.4337852530964876,0.1,0.4,0.9,0.9735154635832728,0.973514101238595,0.9735184669127321
15.752508361203986,3.918312844029942,2.484527295227018,1.0816871559700605,2.43378515417947,0.1,0.4,0.9,0.9735155212230997,0.973514061671788,0.9735184403730545
15.852842809364521,3.9183128754023935,2.48452740374572,1.0816871245976092,2.4337850770332436,0.1,0.4,0.9,0.9735155715386936,0.9735140308132975,0.9735184121378483
15.953177257525056,3.9183129288867504,2.4845274744889974,1.0816870711132522,2.433785059774344,0.1,0.4,0.9,0.9735156125464585,0.9735140239097376,0.973518364001927
16.05351170568559,3.918313028259269,2.4845274862183677,1.0816869717407338,2.433785147417507,0.1,0.4,0.9,0.9735156418317682,0.9735140589670028,0.9735182745666604
16.153846153846125,3.91831320117106,2.484527414067189,1.0816867988289425,2.433785392480485,0.1,0.4,0.9,0.9735156565210863,0.973514156992194,0.9735181189460482
16.25418060200666,3.9183132135132905,2.484527479833544,1.0816867864867121,2.433785339056381,0.1,0.4,0.9,0.9735156853568652,0.9735141356225525,0.9735181078380409
16.354515050167194,3.9183131583986968,2.484527597110513,1.0816868416013061,2.4337851666648445,0.1,0.4,0.9,0.9735157176162819,0.9735140666659379,0.9735181574411755
16.45484949832773,3.9183130990675905,2.4845277077458245,1.081686900932412,2.433784996698452,0.1,0.4,0.9,0.9735157462256839,0.9735139986793808,0.9735182108391708
16.555183946488263,3.9183130438082934,2.484527805499613,1.0816869561917093,2.4337848436853906,0.1,0.4,0.9,0.9735157707993529,0.9735139374741563,0.9735182605725384
16.655518394648798,3.918313002292368,2.4845278829985658,1.0816869977076349,2.433784724670535,0.1,0.4,0.9,0.9735157908511213,0.973513889868214,0.9735182979368714
16.755852842809333,3.918312985715088,2.484527931633039,1.0816870142849146,2.4337846594588015,0.1,0.4,0.9,0.9735158057889586,0.9735138637835207,0.9735183128564232
16.856187290969867,3.918313006935907,2.4845279414541754,1.0816869930640958,2.4337846708585014,0.1,0.4,0.9,0.973515814909559,0.9735138683434006,0.9735182937576862
16.9565217391304,3.9183130806189266,2.4845279010710173,1.081686919381076,2.4337847849246907,0.1,0.4,0.9,0.9735158173929255,0.9735139139698763,0.9735182274429685
17.056856187290936,3.9183132233733655,2.484527797547626,1.0816867766266371,2.433785031202527,0.1,0.4,0.9,0.9735158122969568,0.9735140124810109,0.9735180989639735
17.15719063545147,3.9183133290436967,2.484527719355442,1.0816866709563062,2.433785215065051,0.1,0.4,0.9,0.9735158079128965,0.9735140860260204,0.9735180038606757
17.257525083612006,3.9183133723222476,2.4845276883183374,1.081686627677755,2.4337852893807184,0.1,0.4,0.9,0.9735158065042624,0.9735141157522874,0.9735179649099795
17.35785953177254,3.9183134272087856,2.4845276443885846,1.0816865727912173,2.4337853881970193,0.1,0.4,0.9,0.9735158029279207,0.9735141552788078,0.9735179155120955
17.458193979933075,3.918313494520466,2.4845275880384263,1.081686505479537,2.4337855118588663,0.1,0.4,0.9,0.9735157975719352,0.9735142047435466,0.9735178549315834
17.55852842809361,3.918313574947904,2.484527519970449,1.0816864250520992,2.4337856603542884,0.1,0.4,0.9,0.973515790883186,0.9735142641417154,0.9735177825468894
17.658862876254144,3.918313669063579,2.484527441123706,1.081686330936424,2.433785833316712,0.1,0.4,0.9,0.9735157833718575,0.9735143333266848,0.9735176978427816
17.75919732441468,3.9183137773302423,2.484527352679843,1.0816862226697608,2.433786030027242,0.1,0.4,0.9,0.9735157756159263,0.9735144120108968,0.9735176004027847
17.859531772575213,3.918313900109321,2.484527256069222,1.0816860998906823,2.433786249416944,0.1,0.4,0.9,0.9735157682656503,0.9735144997667776,0.9735174899016141
17.959866220735748,3.918314037669324,2.484527152977048,1.0816859623306787,2.433786490069123,0.1,0.4,0.9,0.9735157620480567,0.9735145960276492,0.9735173660976109
18.060200668896282,3.918314182138198,2.4845270446085594,1.0816858178618047,2.4337867429064852,0.1,0.4,0.9,0.9735157554795623,0.9735146971625941,0.9735172360756242
18.160535117056817,3.9183143203815525,2.484526931959099,1.08168567961845,2.433786993799299,0.1,0.4,0.9,0.9735157456868981,0.9735147975197196,0.973517111656605
18.26086956521735,3.9183144613400622,2.484526818333739,1.0816855386599404,2.433787248383166,0.1,0.4,0.9,0.9735157361864303,0.9735148993532665,0.9735169847939464
18.361204013377886,3.9183146023724573,2.484526706257131,1.0816853976275456,2.433787501492166,0.1,0.4,0.9,0.9735157273111661,0.9735150005968665,0.973516857864791
18.46153846153842,3.9183147404915153,2.484526598512255,1.0816852595084874,2.4337877473560963,0.1,0.4,0.9,0.9735157194093814,0.9735150989424386,0.9735167335576387
18.561872909698955,3.918314872358275,2.4845264981452377,1.0816851276417276,2.43378797958987,0.1,0.4,0.9,0.9735157128450709,0.9735151918359479,0.9735166148775549
18.66220735785949,3.9183149942762507,2.4845264084701726,1.081685005723752,2.4337881911829067,0.1,0.4,0.9,0.9735157079983998,0.9735152764731627,0.9735165051513768
18.762541806020025,3.918315102185645,2.4845263330739398,1.0816848978143574,2.4337883744885316,0.1,0.4,0.9,0.9735157052661542,0.9735153497954127,0.9735164080329217
18.86287625418056,3.9183151916575647,2.4845262758210236,1.0816848083424382,2.4337885212133648,0.1,0.4,0.9,0.973515705062191,0.9735154084853459,0.9735163275081944
18.963210702341094,3.9183152644288888,2.4845262348503656,1.0816847355711137,2.433788634955346,0.1,0.4,0.9,0.9735157070888222,0.9735154539821385,0.9735162620140023
19.06354515050163,3.918315358238798,2.484526175168301,1.081684641761204,2.433788788447316,0.1,0.4,0.9,0.9735157070108252,0.9735155153789266,0.9735161775850837
19.163879598662163,3.9183154426678257,2.4845261243258867,1.0816845573321763,2.433788923718754,0.1,0.4,0.9,0.9735157080657764,0.9735155694875017,0.9735161015989586
19.264214046822698,3.918315517061853,2.484526082469584,1.0816844829381491,2.4337890399690814,0.1,0.4,0.9,0.9735157101485469,0.9735156159876326,0.9735160346443342
19.364548494983232,3.918315580974147,2.4845260494914485,1.0816844190258554,2.433789136859507,0.1,0.4,0.9,0.9735157131058487,0.9735156547438027,0.9735159771232699
19.464882943143767,3.9183156341889958,2.4845260250069297,1.0816843658110065,2.433789214558872,0.1,0.4,0.9,0.9735157167334092,0.9735156858235489,0.9735159292299058
19.5652173913043,3.918315676745345,2.4845260083326597,1.0816843232546571,2.4337892737894893,0.1,0.4,0.9,0.9735157207731396,0.9735157095157958,0.9735158909291914
19.665551839464836,3.9183157089604332,2.4845259984642505,1.0816842910395688,2.433789315872985,0.1,0.4,0.9,0.9735157249103079,0.973515726349194,0.9735158619356119
19.76588628762537,3.918315731453427,2.484525994054087,1.081684268546575,2.433789342776141,0.1,0.4,0.9,0.9735157287707094,0.9735157371104564,0.9735158416919176
19.866220735785905,3.9183157451690565,2.484525993389122,1.0816842548309455,2.4337893571567353,0.1,0.4,0.9,0.9735157319178388,0.9735157428626942,0.973515829347851
19.96655518394644,3.9183157467728864,2.4845260075598508,1.0816842532271156,2.433789344589836,0.1,0.4,0.9,0.9735157378688536,0.9735157378359345,0.973515827904404
20.066889632106975,3.918315740061624,2.4845260279852486,1.0816842599383778,2.4337893174531766,0.1,0.4,0.9,0.9735157442047387,0.9735157269812706,0.97351583394454
20.16722408026751,3.918315726863384,2.4845260523928485,1.0816842731366183,2.4337892798473373,0.1,0.4,0.9,0.9735157504892699,0.9735157119389349,0.9735158458229565
20.267558528428044,3.918315709111501,2.48452607895337,1.0816842908885012,2.4337892355349338,0.1,0.4,0.9,0.9735157564860191,0.9735156942139735,0.9735158617996511
