Time,comp,A,B,_J0
5.326633165829146,20.97989949748744,-0.25389221556886227,0.25389221556886227,1
5.42713567839196,21.28140703517588,-0.25501770956316405,0.25501770956316405,1
5.527638190954774,21.582914572864325,-0.25611175785797435,0.25611175785797435,1
5.628140703517588,21.88442211055277,-0.25717566016073473,0.25717566016073473,1
5.728643216080402,22.18592964824121,-0.25821064552661377,0.25821064552661377,1
5.8291457286432165,22.48743718592965,-0.25921787709497207,0.25921787709497207,1
5.9296482412060305,22.788944723618094,-0.2601984564498346,0.2601984564498346,1
6.030150753768845,23.090452261306538,-0.2611534276387377,0.2611534276387377,1
6.130653266331659,23.39195979899498,-0.26208378088077333,0.26208378088077333,1
6.231155778894473,23.693467336683423,-0.2629904559915164,0.2629904559915164,1
6.331658291457287,23.994974874371863,-0.2638743455497382,0.2638743455497382,1
6.432160804020101,24.296482412060303,-0.264736297828335,0.264736297828335,1
6.532663316582915,24.59798994974875,-0.26557711950970375,0.26557711950970375,1
6.633165829145729,24.89949748743719,-0.2663975782038345,0.2663975782038345,1
6.733668341708543,25.20100502512563,-0.26719840478564305,0.26719840478564305,1
6.834170854271357,25.502512562814076,-0.26798029556650244,0.26798029556650244,1
6.934673366834171,25.80402010050252,-0.2687439143135345,0.2687439143135345,1
7.035175879396985,26.10552763819096,-0.2694898941289701,0.2694898941289701,1
7.135678391959799,26.4070351758794,-0.2702188392007612,0.2702188392007612,1
7.236180904522613,26.708542713567844,-0.270931326434619,0.270931326434619,1
7.336683417085427,27.010050251256285,-0.27162790697674416,0.27162790697674416,1
7.437185929648241,27.31155778894473,-0.27230910763569455,0.27230910763569455,1
7.5376884422110555,27.61306532663317,-0.272975432211101,0.272975432211101,1
7.63819095477387,27.914572864321613,-0.2736273627362736,0.2736273627362736,1
7.738693467336684,28.216080402010057,-0.27426536064113977,0.27426536064113977,1
7.839195979899498,28.517587939698497,-0.2748898678414097,0.2748898678414097,1
7.939698492462312,28.819095477386938,-0.27550130775937226,0.27550130775937226,1
8.040201005025127,29.120603015075382,-0.27610008628127697,0.27610008628127697,1
8.14070351758794,29.422110552763826,-0.27668659265584966,0.27668659265584966,1
8.241206030150755,29.72361809045227,-0.27726120033812335,0.27726120033812335,1
8.341708542713569,30.02512562814071,-0.27782426778242675,0.27782426778242675,1
8.442211055276383,30.326633165829154,-0.2783761391880695,0.2783761391880695,1
8.542713567839197,30.628140703517595,-0.2789171452009844,0.2789171452009844,1
8.643216080402011,30.92964824120604,-0.2794476035743298,0.2794476035743298,1
8.743718592964825,31.23115577889448,-0.27996781979082863,0.27996781979082863,1
8.84422110552764,31.53266331658292,-0.28047808764940235,0.28047808764940235,1
8.944723618090453,31.834170854271363,-0.2809786898184688,0.2809786898184688,1
9.045226130653267,32.13567839195981,-0.2814698983580922,0.2814698983580922,1
9.145728643216081,32.43718592964825,-0.28195197521301313,0.28195197521301313,1
9.246231155778895,32.73869346733669,-0.28242517267843437,0.28242517267843437,1
9.34673366834171,33.04020100502513,-0.28288973384030414,0.28288973384030414,1
9.447236180904524,33.341708542713576,-0.2833458929917106,0.2833458929917106,1
9.547738693467338,33.64321608040202,-0.28379387602688566,0.28379387602688566,1
9.648241206030152,33.944723618090464,-0.2842339008142116,0.2842339008142116,1
9.748743718592966,34.2462311557789,-0.28466617754952306,0.28466617754952306,1
9.84924623115578,34.547738693467345,-0.28509090909090906,0.28509090909090906,1
9.949748743718594,34.84924623115579,-0.2855082912761355,0.2855082912761355,1
10.050251256281408,35.150753768844226,-0.28591851322373124,0.28591851322373124,1
10.150753768844222,35.45226130653267,-0.2863217576187101,0.2863217576187101,1
10.251256281407036,35.75376884422111,-0.28671820098383693,0.28671820098383693,1
10.35175879396985,36.05527638190956,-0.2871080139372822,0.2871080139372822,1
10.452261306532664,36.356783919598,-0.28749136143745674,0.28749136143745674,1
10.552763819095478,36.65829145728644,-0.2878684030157642,0.2878684030157642,1
10.653266331658292,36.95979899497488,-0.28823929299796053,0.28823929299796053,1
10.753768844221106,37.261306532663326,-0.2886041807147673,0.2886041807147673,1
10.85427135678392,37.56281407035176,-0.2889632107023411,0.2889632107023411,1
10.954773869346734,37.86432160804021,-0.28931652289316523,0.28931652289316523,1
11.055276381909549,38.16582914572865,-0.2896642527978933,0.2896642527978933,1
11.155778894472363,38.467336683417095,-0.2900065316786414,0.2900065316786414,1
11.256281407035177,38.76884422110553,-0.29034348671419313,0.29034348671419313,1
11.35678391959799,39.070351758793976,-0.2906752411575562,0.2906752411575562,1
11.457286432160805,39.37185929648242,-0.2910019144862795,0.2910019144862795,1
11.557788944723619,39.673366834170864,-0.2913236225459151,0.2913236225459151,1
11.658291457286433,39.9748743718593,-0.2916404776869893,0.2916404776869893,1
11.758793969849247,40.276381909547744,-0.2919525888958203,0.2919525888958203,1
11.859296482412061,40.57788944723619,-0.2922600619195046,0.2922600619195046,1
11.959798994974875,40.87939698492463,-0.2925629993853718,0.2925629993853718,1
12.06030150753769,41.18090452261307,-0.2928615009151922,0.2928615009151922,1
12.160804020100503,41.4824120603015,-0.2931556632344034,0.2931556632344034,1
12.261306532663317,41.78391959798995,-0.29344558027660844,0.29344558027660844,1
12.361809045226131,42.0854271356784,-0.29373134328358186,0.29373134328358186,1
12.462311557788945,42.38693467336685,-0.2940130409010077,0.2940130409010077,1
12.56281407035176,42.6884422110553,-0.29429075927015885,0.29429075927015885,1
12.663316582914574,42.989949748743754,-0.2945645821157216,0.2945645821157216,1
12.763819095477388,43.29145728643215,-0.29483459082994784,0.29483459082994784,1
12.864321608040202,43.5929648241206,-0.29510086455331414,0.29510086455331414,1
12.964824120603016,43.89447236180905,-0.2953634802518602,0.2953634802518602,1
13.06532663316583,44.195979899497445,-0.2956225127913589,0.2956225127913589,1
13.165829145728644,44.49748743718595,-0.2958780350084698,0.2958780350084698,1
13.266331658291458,44.79899497487435,-0.2961301177790244,0.2961301177790244,1
13.366834170854272,45.100502512562855,-0.2963788300835653,0.2963788300835653,1
13.467336683417086,45.40201005025125,-0.29662423907028235,0.29662423907028235,1
13.5678391959799,45.7035175879397,-0.29686641011544807,0.29686641011544807,1
13.668341708542714,46.00502512562815,-0.29710540688148546,0.29710540688148546,1
13.768844221105528,46.306532663316545,-0.297341291372762,0.297341291372762,1
13.869346733668342,46.608040201005,-0.2975741239892184,0.2975741239892184,1
13.969849246231156,46.90954773869345,-0.2978039635779325,0.2978039635779325,1
14.07035175879397,47.211055276381956,-0.2980308674827034,0.2980308674827034,1
14.170854271356784,47.51256281407035,-0.2982548915917505,0.2982548915917505,1
14.271356783919598,47.8140703517588,-0.29847609038360484,0.29847609038360484,1
14.371859296482413,48.11557788944725,-0.2986945169712793,0.2986945169712793,1
14.472361809045227,48.417085427135646,-0.2989102231447848,0.2989102231447848,1
14.57286432160804,48.7185929648241,-0.29912325941206813,0.29912325941206813,1
14.673366834170855,49.02010050251255,-0.2993336750384418,0.2993336750384418,1
14.773869346733669,49.321608040201,-0.29954151808456464,0.29954151808456464,1
14.874371859296483,49.62311557788945,-0.2997468354430381,0.2997468354430381,1
14.974874371859297,49.9246231155779,-0.2999496728736789,0.2999496728736789,1
15.075376884422111,50.226130653266296,-0.300150075037519,0.300150075037519,1
15.175879396984925,50.527638190954804,-0.3003480855295871,0.3003480855295871,1
