Time,S1,S4,S2,S3,X0,VM1,Keq1,h,X1,V4,KS4,OR,AND,XOR,OR1,AND1,XOR1,OR0,AND0,XOR0,J0,J1,J2,J3,J4
11.23745819397993,0.5578000894557684,1.2900923120483438,0.44365424274890136,0.6393158466545771,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.0875113798211915,2.343641987520607,1.5160614884701598,1.3016191789871256,1.801711989048394
11.337792642140464,0.7451295192649946,1.2474697215227164,0.5349233455911026,0.6694198360747006,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.755511909931518,2.798816027395268,1.819314622658258,1.4396358980284525,1.7846800235767342
11.438127090300998,0.943453284828737,1.221409568161627,0.6376893910431685,0.7141091987977636,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,5.123723662496209,3.161062789155925,2.104208895359049,1.6004915058066045,1.773850905026087
11.538461538461533,1.1327514078336616,1.2125920235681331,0.7447810430154771,0.7690579890124237,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,5.201961585089981,3.4188848120209916,2.350864306280822,1.765933567243487,1.770112214235552
11.638795986622068,1.2963365476943363,1.220021247548983,0.8502631680978644,0.8302905749054931,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,5.035325669310928,3.579368257176638,2.5524765355018237,1.922053742439791,1.7732647914778725
11.739130434782602,1.4210210259127665,1.2416641717571648,0.9494403035150127,0.8946473337162872,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.665027539577047,3.652713515685937,2.7091669985311793,2.0607471491174083,1.7822956226177202
11.839464882943137,1.4966032626036152,1.2750441179966918,1.0383620997815355,0.9596876016114935,10,10,10,10,0,2.5,0.5,0,0,1,0,1,1,0,1,0,4.129549653877377,3.6462333022058995,2.823250658806456,2.1784767303592987,1.7957921511208716
11.939799331103671,1.5167172508423812,1.3176264503677595,1.1134249200723305,1.0234155010799213,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,3.481200493254613,3.564687568426139,2.896997289784155,2.274410863584359,1.8122899373811996
12.040133779264206,1.4808592944531163,1.3670058851853968,1.171300416305619,1.0840437753402994,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.793384582189502,3.4133206374291114,2.932076011154333,2.348974016733609,1.830478811063912
12.14046822742474,1.3957252641478306,1.4209653745210515,1.2091951528403615,1.139864443576963,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.145589445268291,3.200864651940908,2.929844142441171,2.4030111305060964,1.8492855120766252
12.240802675585275,1.2740442142885042,1.4774724251480333,1.2252766700032063,1.1892232813311203,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.5964435445789444,2.9405387911321488,2.8918788338278083,2.4374228674669403,1.867879933948295
12.34113712374581,1.1311648725002972,1.5346552353226461,1.2190258536022218,1.2305646165191504,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.1687615394970732,2.6486841327155495,2.820372269477426,2.45306676847254,1.8856453032929772
12.441471571906344,0.981403271745569,1.5907789513406443,1.191359482953543,1.2625065556692816,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.8553950002724354,2.342221693236357,2.718281952226618,2.450767698586525,1.9021367016353028
12.541806020066879,0.8358760307364359,1.6442292402951333,1.1444937030740867,1.283917832551177,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.6346314814458209,2.036583861511618,2.5892753169784015,2.4313549538258794,1.9170399430669318
12.642140468227414,0.7019173974372792,1.6935032141718653,1.0816635291649301,1.2939827260211876,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.48266669112013,1.744460478815769,2.437657626881059,2.3957001918370775,1.930135323292916
12.742474916387948,0.5835276936015107,1.7372080352786834,1.0067602129421647,1.292254293731896,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.37957295569056926,1.4754176554954077,2.268281490372112,2.3447611853171355,1.9412678748294008
12.842809364548483,0.48216568201981475,1.7740666130622869,0.9239665936583017,1.2786942529521566,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.3107041185773203,1.235893663428568,2.0864767612689628,2.2796334668723253,1.9503239294662817
12.943143812709017,0.3975666017747353,1.8029313122545183,0.8374107979156761,1.2536992472081436,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2661020665289883,1.029471001467269,1.8979296754559485,2.2016128204574317,1.9572135116021858
13.043478260869552,0.3284272469504858,1.822805575218555,0.7508719631061644,1.21810448706296,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2394337588812805,0.857273707733465,1.7085048474017954,2.1122553060172162,1.9618576718878478
13.143812709030087,0.2729382819038059,1.8328719665155047,0.6675532215907947,1.1731605033779196,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.22708994848110306,0.7185171248343729,1.523987148405736,2.01342878805043,1.9641797672818437
13.244147157190621,0.22918446095615022,1.832525315574332,0.5899497029946855,1.120478050615293,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.22763137131809014,0.6112496953810072,1.3498020465011522,1.9073421337032541,1.964100135739699
13.344481605351156,0.1954251329832771,1.8214076913390402,0.5198214958274525,1.0619451273688212,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.24162682775973232,0.5332226414646924,1.1907833480823347,1.796549584009089,1.9615336183025347
13.44481605351169,0.1702879923684518,1.7994430231283542,0.45827602938041107,0.9996280584788763,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.2719312932070599,0.4828350954721961,1.0511004841919855,1.6839365205627,1.9563900964593606
13.545150501672225,0.15292022395855143,1.7668700664527663,0.40594402377719446,0.9356784169450286,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.32452911751193686,0.46015180159082225,0.9344304896595629,1.5727124337885778,1.9485788936478305
13.64548494983276,0.14315336432033918,1.7242759134922112,0.36323030837387416,0.8722712958967457,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.41016889169371823,0.46805673696303335,0.8444460466227991,1.4664512447423423,1.9380193606298397
13.745819397993294,0.14175340422136792,1.6726364847528978,0.3306265147177,0.8116012911471158,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.5470375951131636,0.5136452915788352,0.7856599378810311,1.3692348940603032,1.9246621518269458
13.846153846153829,0.1508427666220712,1.613376856752848,0.30907291869507897,0.7559578320855181,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.7642598395240262,0.609817291357583,0.7645472214798497,1.2859585073880857,1.90852953130158
13.946488294314364,0.17449764877866691,1.5484639546627859,0.3003365387514492,0.7078727354850187,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.1039391052487508,0.7758861436485409,0.7905649759276588,1.2227849342396722,1.8897866754478612
14.046822742474898,0.21930081975569488,1.4805358380173397,0.30723623325622285,0.6702726101036011,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.6139525213197834,1.0340631614083589,0.8757569495429599,1.18752202382622,1.8688576717443595
14.147157190635433,0.293897520003097,1.413021219676466,0.33328827488328183,0.6464138343468709,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,2.3173926472856805,1.3965207030479763,1.0304858850367105,1.1891397724986734,1.8465833064771742
14.247491638795967,0.40592374475308457,1.3500997642924377,0.3812703867362085,0.6392718030553838,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,3.1589745967298724,1.844621474507219,1.254198142486053,1.2352156360559001,1.8243607592815099
14.347826086956502,0.5561893530827055,1.296280839360442,0.45106895849052875,0.6503516469549323,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,3.985295934360737,2.32145289272401,1.5275315577839628,1.3272624967625009,1.804117723348284
14.448160535117037,0.7347788163898198,1.2555519320637742,0.5386732650308453,0.6787220907458374,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.623433592520409,2.758114712458839,1.8171267736805767,1.4572998329707392,1.787973213910831
14.548494983277571,0.9239833246108322,1.23048225103148,0.6375358692743683,0.721271784869888,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.98343736560219,3.109389742842014,2.091232455659241,1.6098066738765013,1.777658005879622
14.648829431438106,1.1048646763728627,1.2218246334353153,0.7408432723927585,0.773966786139739,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,5.0664834781396175,3.361891097465907,2.3303943499685085,1.7678195350723,1.7740259514663523
14.74916387959864,1.2612126055358763,1.2287500955365562,0.8427958100532542,0.8330017610742524,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.910671223568121,3.5201368592869726,2.5270800195602012,1.9180252661526807,1.776934240971345
14.849498327759175,1.380093129278959,1.249411153431981,0.9387057494314291,0.8952724347123165,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.555288942856206,3.592721412079044,2.680512033364455,2.0523215959121988,1.7854738592767287
14.94983277591971,1.4516343489334,1.281489507125165,1.0246049067721312,0.9583308656190748,10,10,10,10,0,2.5,0.5,0,0,1,0,1,1,0,1,0,4.0395867910920105,3.5863853891320927,2.79234551865865,2.1668885414143984,1.7983399593426983
15.050167224080244,1.4698769466942463,1.322567442587075,1.0969011110087699,1.0201553151845388,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,3.4158756819556975,3.5059560877129674,2.8644654632135604,2.2605578787840113,1.8141543238445728
15.150501672240779,1.434587887799372,1.3703167819533757,1.1523154570281644,1.078934157083728,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.7547287567386927,3.357003745668634,2.8983481236525375,2.3334654825599364,1.831664019667038
15.250836120401313,1.3522910796259915,1.4225682967366242,1.188159213469017,1.1329493772175876,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.130905006410313,3.148354431373105,2.895326400112394,2.3862508801051425,1.8498280388157053
15.351170568561848,1.2351125411317547,1.4773185832040951,1.2026940175927638,1.180554517491885,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.5994142116411383,2.8930474144601224,2.8569675093946447,2.4196870052235013,1.867830752910606
15.451505016722383,1.0975936077147663,1.5327135482632248,1.1954727379497707,1.2202100427908253,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.1823692565148847,2.6069898690473186,2.7854774300361536,2.4345481888203504,1.8850584598759548
15.551839464882917,0.9533644169488791,1.5870299196817728,1.167420650410909,1.2505583171990355,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.8741227442443916,2.3067281832251347,2.6837759847672182,2.431611407119455,1.9010627311990822
15.652173913043452,0.8130659349283034,1.6386612343727145,1.1207401071724803,1.2704916330640386,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.6550662596300707,2.007351219005965,2.5555368873117157,2.4116718331551628,1.9155222061774386
15.752508361203986,0.6837913010330412,1.6861111382770202,1.0586171218838953,1.2792230565905622,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.5031083672385027,1.7213624079893677,2.4050657540250646,2.3755900074057066,1.9282083933824214
15.852842809364521,0.5694444951038086,1.7279936721711278,0.9848882525478024,1.276334533949144,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.39942045255306263,1.4581766801395968,2.2372631173158792,2.3243244599490342,1.9389571139212867
15.953177257525056,0.4714927607077556,1.7630407173041185,0.9036591697312737,1.261822222059639,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.32997754603870744,1.224178222181163,2.057490298342482,2.258993889472773,1.947645819873236
16.05351170568559,0.3897276308049758,1.7901175334269595,0.8189754551531194,1.2361161631424895,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.285162183846259,1.0229194734716753,1.8714732451905771,2.180928189054888,1.954176485811414
16.153846153846125,0.32292795341313696,1.8082452485550753,0.7345283304043613,1.200084746109053,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2588570091409175,0.8555335475010186,1.6850990856010055,2.0917332093768723,1.9584630897507618
16.25418060200666,0.2693839890419098,1.8166304115264316,0.6534367843960505,1.1550074502033507,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.24764876621213303,0.7213185653008796,1.504161233294479,1.9933372463955221,1.960423210460933
16.354515050167194,0.22728903711687912,1.8146987980247042,0.578123539716429,1.1025178368281752,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.25035463331305224,0.618497570064857,1.3340836095418804,1.8880193417002862,1.959972934246688
16.45484949832773,0.19501955743891963,1.8021312750032512,0.5102996146287769,1.044519460391816,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.26793864474989926,0.5451157533193675,1.1797145461190217,1.7784125787570537,1.9570248823024936
16.555183946488263,0.17133432073579385,1.7788991584432123,0.45105667983664494,0.9830893984308845,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.3038897396825959,0.5000211708511803,1.0452897729603863,1.6674946168987945,1.951489551273557
16.655518394648798,0.15553816554634556,1.7452986775226675,0.4010527852245966,0.9203909058686026,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.36520258538420897,0.4839268046889152,0.9346537453540379,1.5585912482952493,1.9432811934939644
16.755852842809333,0.14767009297442135,1.7019872574680206,0.36077330038859023,0.8586213615705267,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.4641786938971156,0.5006182746330626,0.8518044641398138,1.4554363186843486,1.9323309566117444
16.856187290969867,0.14878877819544106,1.6500290315770132,0.3308518118210994,0.800020838418591,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.6211840199827595,0.5583681360775431,0.8017731332661455,1.36234271913231,1.918612501672527
16.9565217391304,0.16142017138066014,1.5909614304083328,0.31243296278593036,0.7469564344803331,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.8677324796496984,0.6712580550260684,0.7916991128841074,1.2845257605311617,1.9021888774122944
17.056856187290936,0.19013657801076875,1.526894228482241,0.3075138129669131,0.7020647300121515,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.2465393476547977,0.858904162094951,0.8315219504521929,1.228525631371515,1.8832929304179762
17.15719063545147,0.24189137022397172,1.4606331313034042,0.3190403662576945,0.6683492870966757,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.7993629544592218,1.1408781871129858,0.9327335911479965,1.2023802327031488,1.8624508430248674
17.257525083612006,0.3249954907797166,1.3957597067435097,0.3503060666814418,0.6489888360497704,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,2.530707763668475,1.5217217241161602,1.102930333940501,1.2146713907670574,1.840633733508758
17.35785953177254,0.4453552711843462,1.3364994533755956,0.40331970440674153,0.6465780626842184,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,3.3600078171167036,1.9727174063487982,1.3366719856412206,1.2714325054149693,1.8193572708652728
17.458193979933075,0.6009600534561363,1.2871903015016055,0.4769014645136621,0.6619738348400214,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.126653365601327,2.4331735112327753,1.6106908974532526,1.3716963717099786,1.8005781203323763
17.55852842809361,0.779758015103359,1.2514126714288807,0.5663297725273814,0.6936491742022995,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.680471014855804,2.8408658197354053,1.8920527481270706,1.5054578245079329,1.7862904212174084
17.658862876254144,0.9638156453856496,1.231226451014852,0.665021631796171,0.7382557434109914,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.959459663423727,3.1603756011747746,2.152770580921295,1.6568897235066682,1.7779685180599887
17.75919732441468,1.1352108544536887,1.2269556251289082,0.7665264263074621,0.7918685900294129,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.976293899838635,3.383854133530083,2.3770868236459286,1.8102328126944998,1.7761829071857627
17.859531772575213,1.2788853277523182,1.2375194840509025,0.8654276712722168,0.8509289306719415,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.768461945009507,3.5168248003329463,2.559464705923471,1.9538128951262155,1.7805836069902856
17.959866220735748,1.3828883409618369,1.2609848590558128,0.957282399589098,0.9125515899389786,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.373713274746849,3.5669789169145885,2.6997104516443056,2.0808162399930255,1.790169933278011
18.060200668896282,1.438470909022695,1.2950530922293557,1.0382465687978206,0.9744247343580188,10,10,10,10,0,2.5,0.5,0,0,1,0,1,1,0,1,0,3.833793386042415,3.5401829545111854,2.7993814693384476,2.188160170698832,1.8036417666913853
18.160535117056817,1.4412535150096453,1.337372307640474,1.1048260009530753,1.0345904458942405,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,3.2057572547691247,3.4412322378161218,2.8601108740317964,2.274983564281675,1.8196806141019775
18.26086956521735,1.392874352673667,1.3856912634640508,1.1539134222492766,1.0912646407172177,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.561601056219231,3.2764623709380496,2.8832331414521013,2.3414918407373726,1.8371131190883676
18.361204013377886,1.3014649651853214,1.4379113963110004,1.183080081833943,1.1427466503840198,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.9705567394941563,3.0559195948102937,2.870055563960698,2.3882882977645523,1.8549756700025117
18.46153846153842,1.1797997651986378,1.4920861456900578,1.1909621712212317,1.187418409116786,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.4777137271450254,2.7934554522544683,2.822294489102456,2.4160893585996464,1.8725170958573176
18.561872909698955,1.042060993710875,1.5464083956116814,1.1775076858545026,1.2237922277951592,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.0965062273788357,2.5051786025227925,2.742331649591619,2.4256283418850266,1.8891737335125771
18.66220735785949,0.9008608547853476,1.5991938329347315,1.144021821769474,1.2505837448059611,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.8169804113527318,2.2071671122378396,2.6333105725448864,2.417659096984087,1.9045333116035001
18.762541806020025,0.7656670700303172,1.648871206904847,1.0929932815222487,1.2667820866232808,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.6190003740907566,1.9137230256429354,2.4990863143955977,2.392979600086191,1.9182992466075004
18.86287625418056,0.6425369323063589,1.6939783096445375,1.0277942872748542,1.271712070965638,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.481817978712093,1.6364190016844395,2.3441442116031586,2.3524691024748847,1.930258724753518
18.963210702341094,0.5346039619438157,1.7331652371689998,0.9523282340977914,1.2650827449368989,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.38838098662654336,1.3837864806769338,2.173523027264064,2.2971303971479693,1.9402563772734371
19.06354515050163,0.442816563573957,1.7652048215990088,0.8706739356776215,1.2470234622585181,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.32623016320112047,1.161369698839706,1.9927182273596757,2.2281446485373047,1.9481735214047333
19.163879598662163,0.36666723505477883,1.7890105365551687,0.7867587374469295,1.2181020391432966,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2869590503766989,0.9720115306412134,1.807532428289732,2.1469322749993047,1.9539125180781478
19.264214046822698,0.30480661688480076,1.8036619119401294,0.704088777428719,1.1793187147499895,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.26537113409963403,0.8163135913559864,1.623860088276768,2.0552104292865057,1.9573856547607464
19.364548494983232,0.2555173663038321,1.8084363303774336,0.6255597636730992,1.1320690770884454,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.258811802596199,0.6932486259657599,1.447424476983575,1.95503300047084,1.9585079157042973
19.464882943143767,0.21708113617868513,1.802843628325533,0.5533626746178533,1.0780791001901673,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.26683872216809135,0.6010278361064749,1.2835049508342644,1.848813863911895,1.957192844262329
19.5652173913043,0.18802663156958607,1.7866626897463291,0.48900789602173056,1.0193151586965852,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2912994553008635,0.53800354662243,1.1367948149503224,1.739323367365753,1.9533518189608154
19.665551839464836,0.1673201257960857,1.7599768400198643,0.4334481645533665,0.9578903576083869,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.3369142610336306,0.5036987137458261,1.0114422980692848,1.6296843254404951,1.9468969867899117
19.76588628762537,0.15453811144975796,1.72320952739048,0.38729164733771937,0.8959874434267868,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.41253060937013053,0.4999240774988739,0.9113829294634597,1.523391908189482,1.937749800637458
19.866220735785905,0.1500872524530379,1.677163830011236,0.3510852316592038,0.8358268261283068,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.5332487825536869,0.5320521590057687,0.8410025715419639,1.4244104499724095,1.9258585491962956
19.96655518394644,0.1555465168543087,1.6230753397265152,0.3256506669477778,0.7797004937857451,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.7233339783988519,0.6104277300383684,0.8060915031937005,1.3373946686658882,1.9112314449655752
20.066889632106975,0.17416492221642,1.5626898224624002,0.31244536858582644,0.7300781142497612,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.0184670907211872,0.7512113241123135,0.8148241483364669,1.268052160925122,1.8939951676749083
20.16722408026751,0.2113879107604059,1.49837185570059,0.3138299135570327,0.6897392210810177,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,1.4620279023187404,0.9744308365627068,0.8778437753913727,1.2234983052556294,1.8744907903730588
20.267558528428044,0.27477146388284784,1.4332171650211576,0.3329332649385011,0.6617785081259684,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,2.084367728111106,1.294919441132536,1.0055465958631244,1.2120697885832041,1.8534094241366206
20.36789297658858,0.3719772081742776,1.3710626232585956,0.37265232483133276,0.6492043029861713,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,2.8591597286093204,1.7049278232472438,1.2009331467592816,1.2415848913085845,1.8319304311562636
20.468227424749113,0.506074231757884,1.3162058894841948,0.43379841670989466,0.6539834734712163,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,3.6699868196304117,2.161557093694287,1.451309274405894,1.3155467474490556,1.8117520391066446
20.568561872909648,0.6709090779519279,1.272719998525906,0.5136837263496588,0.6760078254876478,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.352283988126392,2.6008157289689535,1.7284724916372622,1.429307318058289,1.7948689014399175
20.668896321070182,0.8516148782100095,1.2435872474032457,0.6066722156589927,0.7129322109062967,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,4.790255176022194,2.970688154770609,2.000710846051107,1.5701393749360708,1.7830872089356893
20.769230769230717,1.0300238270856565,1.2301437751042004,0.7061596875731463,0.7611023135043635,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.957114406739751,3.248290492247403,2.245157687470385,1.7219364212294546,1.777516690816798
20.86956521739125,1.1894532320004367,1.2321083780644657,0.806143316502739,0.8167280908555635,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.8789758843365885,3.432453443083538,2.450740423370728,1.8705706949401804,1.7783361504221777
20.969899665551786,1.316258033626346,1.2480291508603532,0.9016653258047731,0.8765503649677215,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.593427889191054,3.529993855000344,2.6144667428944746,2.0064924948133327,1.7849089505259286
21.07023411371232,1.3998389259126396,1.2758182640994749,0.9885748115013265,0.9379506064772992,10,10,10,10,0,2.5,0.5,0,0,0,0,1,1,0,1,0,4.138398743959286,3.5477484651264404,2.7369818327397724,2.1245676996518563,1.796099141860172
21.170568561872855,1.433162390500793,1.3131636218927736,1.0631907321585201,0.9987856657278655,10,10,10,10,0,2.5,0.5,0,0,1,0,1,1,0,1,0,3.5609015691050345,3.490849468719461,2.8198571341338754,2.2227180352697236,1.8105972429034745
21.27090301003339,1.4142420556699504,1.357768765099492,1.122173070486267,1.0571814775188506,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.92467434402321,3.3644450640779744,2.864533543621102,2.3005539427613693,1.827149845835062
21.371237458193924,1.347449417276271,1.4074603779488808,1.1626699658302015,1.1113912250226528,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,2.302179877785069,3.17628918684676,2.872248458437364,2.3584374763972966,1.8446783930871775
21.47157190635446,1.2430195638194481,1.4602142011728652,1.1826892718712563,1.1597459072432486,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.753643375717605,2.9380246767010085,2.844453338581966,2.3969962127243782,1.8623145882464882
21.571906354514994,1.1145160480691916,1.51415055000276,1.1813950690883313,1.2006800456416624,10,10,10,10,0,2.5,0.5,0,1,0,0,1,1,0,1,0,1.3104992879043849,2.664625965426335,2.783081475217749,2.416933726921019,1.8793909794884565
21.672240802675528,0.9755500286791954,1.5675190525096176,1.1593193603909466,1.2327863500772633,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.9752406391475115,2.372303481586506,2.69084211485115,2.418970167370183,1.8954106500335695
21.772575250836063,0.8373924148098847,1.618686644237802,1.1182799767145286,1.2548915238274259,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.7327668867916791,2.0764697103336247,2.57117573716515,2.4038606027278333,1.9100118564490747
21.872909698996597,0.7079926061988023,1.666129545772465,1.0611558182170764,1.2661264945131725,10,10,10,10,0,2.5,0.5,0,0,1,0,0,0,0,1,0,0.5623777314483661,1.790302889452242,2.428199483474196,2.3724309297288633,1.9229338672566616
21.973244147157132,0.5920817632310669,1.7084339859992241,0.9915661413706669,1.2659763287097368,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.4449385609438874,1.524079710147782,2.266650035756847,2.3256016825670303,1.9339880621632315
22.073578595317667,0.4917959320067781,1.7443021261606424,0.9135047854576247,1.2543296081325659,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.3655198762168598,1.28505750932088,2.091772427156854,2.2644475487325337,1.9430339901970368
22.1739130434782,0.4074127628438828,1.7725662528361756,0.8310015738682562,1.2315040793744134,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.31355772686124384,1.0776041062376898,1.909223440532348,2.1902483124541035,1.949961030425409
22.274247491638736,0.33803660104743427,1.7922099532679552,0.7478087540055941,1.198259180150374,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2821447017563242,0.9035897593737187,1.724864902414762,2.104557538019035,1.9546747350879004
22.37458193979927,0.2821426958576558,1.8023976356128997,0.6671764597393361,1.15576991632998,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.2672588423404256,0.7628684275882259,1.5445652109072643,2.0092388176367852,1.9570876982041163
22.474916387959805,0.23801023625682977,1.8025067909537977,0.5916923359258175,1.1055839491789763,10,10,10,10,0,2.5,0.5,0,0,0,0,0,0,0,1,0,0.26725173534637836,0.654050395354203,1.3738879777961819,1.90651302779859,1.9571134361422682
