Time,A,B,C,A2,B2,C2,k1,k2,k12,k22,_J0,_J1,_J2,_J3
12.361809045226131,0.13212077976649428,1.6607095771650273,8.20716964306922,-2.208793924051642e-13,0.879014040775739,9.120986235882075,0.35,0.2,5,0.2,0.04624227291827299,0.3321419154330055,-1.104396962025821e-12,0.17580280815514782
12.462311557788945,0.12755413705613958,1.6321824894991694,8.240263373445433,-2.0573839189001578e-13,0.8615218138059837,9.138478462851813,0.35,0.2,5,0.2,0.04464394796964885,0.3264364978998339,-1.028691959450079e-12,0.17230436276119676
12.56281407035176,0.12314532549878848,1.6040668510008131,8.27278782350114,-1.4325577058744026e-13,0.844377676960965,9.155622599696772,0.35,0.2,5,0.2,0.04310086392457597,0.32081337020016265,-7.162788529372013e-13,0.16887553539219302
12.663316582914574,0.11888891670923747,1.5763598245221533,8.30475125876935,-6.746409186322093e-14,0.8275747090887586,9.1724255675689,0.35,0.2,5,0.2,0.04161112084823311,0.31527196490443066,-3.3732045931610466e-13,0.16551494181775173
12.763819095477388,0.11477962386462873,1.5490585285368481,8.336161847599264,8.602102842094826e-15,0.8111061166863601,9.188894159971225,0.35,0.2,5,0.2,0.04017286835262005,0.30981170570736966,4.301051421047413e-14,0.16222122333727204
12.864321608040202,0.11081235333075001,1.5221599385289064,8.367027708141086,4.6467324932501936e-14,0.7949652436542994,9.20503503300325,0.35,0.2,5,0.2,0.0387843236657625,0.3044319877057813,2.3233662466250967e-13,0.1589930487308599
12.964824120603016,0.10698221418183113,1.4956608678285062,8.397356917990404,8.596534815071516e-14,0.7791455726575547,9.22085470399996,0.35,0.2,5,0.2,0.03744377496364089,0.29913217356570126,4.2982674075357583e-13,0.15582911453151094
13.06532663316583,0.10328446771724245,1.4695580560620334,8.427157476221465,1.2352790525093519e-13,0.763640712025527,9.236359564631952,0.35,0.2,5,0.2,0.03614956370103486,0.29391161121240666,6.17639526254676e-13,0.1527281424051054
13.165829145728644,0.09971452648274808,1.4438481682271718,8.456437305290821,1.302139698547943e-13,0.7484443943195884,9.251555882337886,0.35,0.2,5,0.2,0.03490008426896182,0.28876963364543434,6.510698492739715e-13,0.14968887886391768
13.266331658291458,0.09626796678233354,1.4185277694558949,8.485204263762514,9.921054482090223e-14,0.7335504780996666,9.266449798557838,0.35,0.2,5,0.2,0.03369378837381674,0.28370555389117896,4.960527241045112e-13,0.1467100956199333
13.366834170854272,0.09294055106072228,1.393593282257949,8.51346616668207,6.181525327338791e-14,0.718952952151622,9.28104732450592,0.35,0.2,5,0.2,0.0325291928712528,0.27871865645158983,3.0907626636693956e-13,0.1437905904303244
13.467336683417086,0.08972814451406608,1.3690411336461301,8.541230721840545,1.746196374494713e-14,0.7046459143043747,9.29535436235321,0.35,0.2,5,0.2,0.03140485057992313,0.27380822672922606,8.730981872473564e-14,0.14092918286087494
13.5678391959799,0.0866267644675863,1.3448676638427604,8.568505571690395,-1.3498811399095745e-14,0.6906235821088613,9.309376694548755,0.35,0.2,5,0.2,0.030319367563655202,0.26897353276855207,-6.749405699547872e-14,0.13812471642177226
13.668341708542714,0.0836325798432408,1.321069124758419,8.595298295399083,-3.623916211471517e-14,0.6768802916044304,9.323119985053205,0.35,0.2,5,0.2,0.029271402945134275,0.26421382495168383,-1.8119581057357585e-13,0.1353760583208861
13.768844221105528,0.08074189715047123,1.2976417024702414,8.621616400380029,-6.669821925871443e-14,0.6634104927608102,9.336589783896855,0.35,0.2,5,0.2,0.028259664002664928,0.25952834049404827,-3.3349109629357216e-13,0.13268209855216204
13.869346733668342,0.07795112559876168,1.2745815770383682,8.647467297363612,-7.984716163591912e-14,0.6502087398407425,9.349791536816934,0.35,0.2,5,0.2,0.027282893959566585,0.2549163154076736,-3.992358081795956e-13,0.1300417479681485
13.969849246231156,0.07525680338826776,1.2518848729127101,8.672858323699764,-6.631277468083194e-14,0.6372696966462756,9.362730580011387,0.35,0.2,5,0.2,0.026339881185893716,0.25037697458254204,-3.3156387340415965e-13,0.12745393932925514
14.07035175879397,0.07265561927991296,1.229547618977551,8.697796761743279,-4.82240105204421e-14,0.6245881411503982,9.375412135507247,0.35,0.2,5,0.2,0.025429466747969535,0.2459095237955102,-2.411200526022105e-13,0.12491762823007964
14.170854271356784,0.07014434393143118,1.2075658667017621,8.722289789367549,-2.3810304923703014e-14,0.6121589467176617,9.38784132993996,0.35,0.2,5,0.2,0.02455052037600091,0.24151317334035244,-1.1905152461851507e-13,0.12243178934353234
14.271356783919598,0.06771986371622987,1.1859356283760392,8.746344507908473,-2.2838300346091303e-15,0.5999770897595342,9.400023186898066,0.35,0.2,5,0.2,0.023701952300680455,0.23718712567520783,-1.1419150173045652e-14,0.11999541795190685
14.371859296482413,0.06537917801025937,1.164652879896791,8.769967942093691,1.130726934541177e-14,0.5880376481510149,9.411962628506574,0.35,0.2,5,0.2,0.02288271230359078,0.2329305759793582,5.6536346727058847e-14,0.11760752963020299
14.472361809045227,0.06311940542205101,1.1437135480920526,8.793167046486639,3.380543408087092e-14,0.5763358020621643,9.423664474595402,0.35,0.2,5,0.2,0.02209179189771785,0.22874270961841053,1.690271704043546e-13,0.11526716041243286
14.57286432160804,0.06093773860729802,1.1231135855384022,8.815948675855042,4.728039793738001e-14,0.5648668202904265,9.435133456367128,0.35,0.2,5,0.2,0.021328208512554306,0.22462271710768045,2.3640198968690006e-13,0.1129733640580853
14.673366834170855,0.058831472844026185,1.1028489197604272,8.838319607396288,4.464114772901082e-14,0.5536260673475758,9.446374209309981,0.35,0.2,5,0.2,0.020591015495409162,0.22056978395208546,2.232057386450541e-13,0.11072521346951517
14.773869346733669,0.056798011267284176,1.0829154429837622,8.860286545749695,3.488511587507865e-14,0.5426090043379782,9.457391272319589,0.35,0.2,5,0.2,0.01987930394354946,0.21658308859675246,1.7442557937539325e-13,0.10852180086759565
14.874371859296483,0.054834838874418916,1.0633090533080531,8.88185610781827,2.2612611019926744e-14,0.5318111802615597,9.468189096396019,0.35,0.2,5,0.2,0.01919219360604662,0.21266181066161063,1.1306305509963372e-13,0.10636223605231195
14.974874371859297,0.05293951943767238,1.0440256578833096,8.90303482267976,9.196883921959929e-15,0.5212282302157751,9.478772046441817,0.35,0.2,5,0.2,0.018528831803185333,0.20880513157666192,4.598441960979964e-14,0.10424564604315503
15.075376884422111,0.051109703841783545,1.025061157185217,8.923829138973742,8.394884380879684e-16,0.5108558770606526,9.489144399596947,0.35,0.2,5,0.2,0.01788839634462424,0.20501223143704342,4.197442190439842e-15,0.10217117541213053
15.175879396984925,0.04934314305740117,1.0064114220541824,8.94424543488916,-1.4671823215825858e-14,0.5006899346823624,9.499310341975253,0.35,0.2,5,0.2,0.01727010007009041,0.2012822844108365,-7.33591160791293e-14,0.1001379869364725
15.27638190954774,0.04763764169991654,0.988072367744019,8.964289990556807,-2.597822731600628e-14,0.49072629267440665,9.509273983983219,0.35,0.2,5,0.2,0.01667317459497079,0.1976144735488038,-1.2989113658003139e-13,0.09814525853488133
15.376884422110553,0.04599108554399212,0.970039907102171,8.98396900735458,-2.8168339898428198e-14,0.48096092409693214,9.519039352560695,0.35,0.2,5,0.2,0.01609687994039724,0.1940079814204342,-1.40841699492141e-13,0.09619218481938643
15.477386934673367,0.04440144008517301,0.952309951313968,9.003288608601602,-2.3181126087051616e-14,0.471389884310665,9.528610392346957,0.35,0.2,5,0.2,0.015540504029810552,0.19046199026279362,-1.1590563043525808e-13,0.094277976862133
15.577889447236181,0.042866744886629414,0.9348784172314246,9.02225483788269,-1.7873970499026873e-14,0.4620093083598849,9.537990968297732,0.35,0.2,5,0.2,0.015003360710320294,0.18697568344628493,-8.936985249513437e-14,0.09240186167197699
15.678391959798995,0.04138509372849918,0.9177412575410104,9.040873648731235,-1.0388286241037977e-14,0.4528154037623976,9.547184872895214,0.35,0.2,5,0.2,0.014484782804974713,0.1835482515082021,-5.194143120518988e-14,0.09056308075247953
15.77889447236181,0.039954648969824175,0.900894435894554,9.059150915136366,-4.7154677689298515e-15,0.44380445436762445,9.55619582228998,0.35,0.2,5,0.2,0.01398412713943846,0.1801788871789108,-2.3577338844649258e-14,0.0887608908735249
15.879396984924623,0.03857365167182232,0.8843339096457936,9.07709243868313,4.702445924692245e-15,0.43497282319476527,9.56502745346283,0.35,0.2,5,0.2,0.013500778085137811,0.17686678192915872,2.3512229623461227e-14,0.08699456463895305
15.979899497487438,0.03724038831732464,0.8680556802983616,9.094703931385059,1.3140734813714916e-14,0.42631694028698663,9.573683336370602,0.35,0.2,5,0.2,0.013034135911063623,0.17361113605967232,6.570367406857458e-14,0.08526338805739733
16.080402010050253,0.0359532056434613,0.8520557686561733,9.11199102570111,1.676450391015112e-14,0.4178333070685488,9.582166969589036,0.35,0.2,5,0.2,0.012583621975211455,0.17041115373123467,8.382251955075561e-14,0.08356666141370978
16.18090452261307,0.03471051027692366,0.8363302139707961,9.128959275753026,1.4429701835426934e-14,0.4095184955842299,9.590481781073358,0.35,0.2,5,0.2,0.01214867859692328,0.16726604279415924,7.214850917713467e-14,0.08190369911684599
16.281407035175885,0.033510772799492244,0.8208750663654542,9.1456141608358,1.2755215170508373e-14,0.4013691493521052,9.598631127305485,0.35,0.2,5,0.2,0.011728770479822286,0.16417501327309084,6.377607585254186e-14,0.08027382987042105
16.3819095477387,0.03235250260749429,0.8056864232954958,9.161961074097755,9.062822740053377e-15,0.39338197345249276,9.606618303205101,0.35,0.2,5,0.2,0.011323375912623,0.16113728465909916,4.5314113700266887e-14,0.07867639469049856
16.482412060301517,0.031234263671448693,0.7907604042647457,9.178005332064552,5.161511772090469e-15,0.38555373965689427,9.614446537000703,0.35,0.2,5,0.2,0.010931992285007042,0.15815208085294916,2.5807558860452346e-14,0.07711074793137886
16.582914572864333,0.030154676984377064,0.7760931461064247,9.193752176909944,-3.81545099481829e-17,0.377881286871594,9.622118989786008,0.35,0.2,5,0.2,0.010554136944531972,0.15521862922128493,-1.907725497409145e-16,0.0755762573743188
16.68341708542715,0.029112407785904282,0.7616808202548114,9.20920677196003,-5.8619759382851385e-15,0.370361515539989,9.629638761117619,0.35,0.2,5,0.2,0.010189342725066499,0.15233616405096229,-2.930987969142569e-14,0.0740723031079978
16.783919597989964,0.02810616244560347,0.7475196359166374,9.224374201638506,-9.346769690643043e-15,0.3629913858118735,9.637008890845737,0.35,0.2,5,0.2,0.009837156855961215,0.14950392718332747,-4.6733848453215214e-14,0.0725982771623747
16.88442211055278,0.02713469358242108,0.7336058312548739,9.23925947516345,-8.43176151594007e-15,0.3557679189403685,9.644232357717243,0.35,0.2,5,0.2,0.009497142753847379,0.14672116625097478,-4.2158807579700356e-14,0.07115358378807371
16.984924623115596,0.026196807397269234,0.7199356617778688,9.253867530825607,-8.447386867451138e-15,0.3486881997366294,9.65131207692099,0.35,0.2,5,0.2,0.009168882589044232,0.14398713235557378,-4.223693433725569e-14,0.06973763994732589
17.08542713567841,0.025291338306689365,0.7065054350419084,9.268203226652147,-6.951913823696507e-15,0.3417493656387673,9.658250911018866,0.35,0.2,5,0.2,0.008851968407341277,0.1413010870083817,-3.475956911848253e-14,0.06834987312775347
17.185929648241228,0.02441716391329083,0.6933114881098239,9.28227134797763,-4.671087286516249e-15,0.33494861224295314,9.665051664414706,0.35,0.2,5,0.2,0.00854600736965179,0.13866229762196478,-2.3355436432581245e-14,0.06698972244859062
17.286432160804043,0.02357320381428066,0.6803501881532348,9.29607660803323,-1.7576173745252233e-15,0.3282831923311449,9.671717084326549,0.35,0.2,5,0.2,0.00825062133499823,0.13607003763064696,-8.788086872626117e-15,0.06565663846622898
17.38693467336686,0.022758417458199204,0.6676179341821371,9.30962364836041,2.0196063237122796e-15,0.32175041441065905,9.678249862247059,0.35,0.2,5,0.2,0.007965446110369721,0.13352358683642743,1.0098031618561399e-14,0.06435008288213181
17.487437185929675,0.02197179280995434,0.6551111714139572,9.322917035776833,4.794596342442526e-15,0.31534763732169596,9.68465263933604,0.35,0.2,5,0.2,0.007690127483484018,0.13102223428279144,2.3972981712212628e-14,0.06306952746433919
17.58793969849249,0.021212354315271856,0.6428263791040714,9.335961266581402,4.9351405622639455e-15,0.30907227310081326,9.690928003556923,0.35,0.2,5,0.2,0.00742432401034515,0.12856527582081428,2.4675702811319727e-14,0.061814454620162655
17.688442211055307,0.02047916775056474,0.630760063170624,9.348760769079556,5.240078778793588e-15,0.30292178874041387,9.697078487917322,0.35,0.2,5,0.2,0.007167708712697658,0.12615201263412482,2.620039389396794e-14,0.060584357748082775
17.788944723618123,0.019771323830150945,0.6189087766850058,9.361319899485588,4.889957280874382e-15,0.29689369826042317,9.703106578397303,0.35,0.2,5,0.2,0.00691996334055283,0.12378175533700116,2.444978640437191e-14,0.059378739652084636
17.88944723618094,0.019087944706840797,0.6072691101689743,9.373642945124928,3.757167160018422e-15,0.2909855651481146,9.709014711509594,0.35,0.2,5,0.2,0.006680780647394279,0.12145382203379487,1.878583580009211e-14,0.05819711302962292
17.989949748743754,0.01842818428203123,0.5958376901744957,9.385734125544216,2.1272377997529247e-15,0.2851950020471254,9.714805274610557,0.35,0.2,5,0.2,0.00644986449871093,0.11916753803489916,1.0636188998764622e-14,0.057039000409425084
18.09045226130657,0.017791230746648328,0.5846111750934568,9.397597594160638,-1.89404378729935e-16,0.27951967153360946,9.720480605124045,0.35,0.2,5,0.2,0.006226930761326914,0.11692223501869137,-9.47021893649675e-16,0.05590393430672189
18.190954773869386,0.0171762926720295,0.5735862715763766,9.409237435752337,-2.1732456155809467e-15,0.27395727895734673,9.726042997700283,0.35,0.2,5,0.2,0.006011702435210325,0.11471725431527534,-1.0866228077904734e-14,0.05479145579146935
18.291457286432202,0.016582607656498254,0.5627597226363759,9.420657669707868,-2.8433889405973267e-15,0.26850557613787057,9.731494700519747,0.35,0.2,5,0.2,0.005803912679774388,0.11255194452727518,-1.4216944702986633e-14,0.05370111522757412
18.391959798995018,0.016009443379084085,0.5521283055804335,9.431862251041226,-3.0455553710359635e-15,0.2631623615385279,9.736837915119086,0.35,0.2,5,0.2,0.005603305182679429,0.1104256611160867,-1.5227776855179818e-14,0.05263247230770558
18.492462311557833,0.015456091455423813,0.541688838377124,9.442855070168196,-3.2109191757713986e-15,0.25792547670913424,9.742074799948476,0.35,0.2,5,0.2,0.005409632009398335,0.1083377676754248,-1.6054595878856992e-14,0.05158509534182685
18.59296482412065,0.014921865003598931,0.531438181595546,9.453639953401598,-2.776344288434659e-15,0.2527928046159853,9.747207472041632,0.35,0.2,5,0.2,0.005222652751259626,0.1062876363191092,-1.3881721442173295e-14,0.05055856092319706
18.693467336683465,0.01440610167776171,0.5213732338372452,9.464220664485735,-1.8834476591034453e-15,0.24776227076255,9.752238005895082,0.35,0.2,5,0.2,0.005042135587216599,0.10427464676744905,-9.417238295517226e-15,0.04955245415251
18.79396984924628,0.013908167773937434,0.5114909262486953,9.474600905978109,-5.396122940127734e-16,0.242831845016565,9.757168431641086,0.35,0.2,5,0.2,0.004867858720878101,0.10229818524973906,-2.698061470063867e-15,0.048566369003313
18.894472361809097,0.013427444463663295,0.5017882372401293,9.48478431829695,7.728551331115463e-16,0.237999533840986,9.762000742816685,0.35,0.2,5,0.2,0.004699605562282153,0.10035764744802587,3.8642756655577315e-15,0.0475999067681972
18.994974874371913,0.012963335878518936,0.492262182407199,9.494774481715025,1.4840292943067073e-15,0.23326338421611087,9.766736892441573,0.35,0.2,5,0.2,0.004537167557481628,0.09845243648143981,7.420146471533536e-15,0.04665267684322218
19.09547738693473,0.012515268288567593,0.48290981470782357,9.504574917004351,1.6435718707030747e-15,0.22862148286274953,9.771378793794943,0.35,0.2,5,0.2,0.004380343900998657,0.09658196294156472,8.217859353515373e-15,0.04572429657254991
19.195979899497544,0.012082689396962188,0.47372822437415696,9.514189086229623,1.9815760574125166e-15,0.22407195546813852,9.775928321189564,0.35,0.2,5,0.2,0.004228941288936765,0.09474564487483139,9.907880287062582e-15,0.044814391093627705
19.29648241206036,0.01166506188375019,0.46471454498528425,9.523620393131708,1.9171261845069994e-15,0.21961296267174124,9.780387313985962,0.35,0.2,5,0.2,0.004082771659312566,0.09294290899705686,9.585630922534996e-15,0.04392259253434825
19.396984924623176,0.011261867839976786,0.455865947873338,9.532872184287427,1.453271357656558e-15,0.2152427021868567,9.784757574470841,0.35,0.2,5,0.2,0.003941653743991875,0.0911731895746676,7.26635678828279e-15,0.043048540437371344
19.497487437185992,0.010872611097325896,0.44717963911853065,9.541947749784885,7.1656979239513915e-16,0.21095940988582434,9.789040866771863,0.35,0.2,5,0.2,0.0038054138840640634,0.08943592782370613,3.5828489619756955e-15,0.04219188197716487
19.597989949748808,0.010496809123296756,0.43865286686149746,9.550850324015949,-9.694666554108792e-17,0.20676135462193157,9.793238922035743,0.35,0.2,5,0.2,0.003673883193153864,0.0877305733722995,-4.847333277054396e-16,0.041352270924386314
19.698492462311624,0.010133995801059776,0.43028291774300403,9.559583086456678,-6.712722016590537e-16,0.2026468395356842,9.79735343712198,0.35,0.2,5,0.2,0.0035468985303709214,0.08605658354860081,-3.3563610082952686e-15,0.04052936790713684
19.79899497487444,0.009783721846038092,0.4220671157740434,9.56814916238066,-8.03206903799988e-16,0.19861420198432203,9.801386074673337,0.35,0.2,5,0.2,0.0034243026461133323,0.08441342315480868,-4.01603451899994e-15,0.03972284039686441
19.899497487437255,0.009445556347855863,0.414002820221967,9.57655162343092,-1.148085522256241e-15,0.19466181420431342,9.805338462453335,0.35,0.2,5,0.2,0.003305944721749552,0.0828005640443934,-5.740427611281205e-15,0.03893236284086268
20.00000000000007,0.00911907910952833,0.4060874319382137,9.584793488953,-1.2474993318332837e-15,0.19078807815624943,9.809212198501394,0.35,0.2,5,0.2,0.003191677688334915,0.08121748638764276,-6.2374966591664185e-15,0.03815761563124989
