Time,A,comp
3.3165829145728645,3.611344848567401,7.633165829145735
3.341708542713568,3.6790117209031514,7.683417085427142
3.3668341708542715,3.748106811538283,7.733668341708549
3.391959798994975,3.8186607945638387,7.783919597989956
3.4170854271356785,3.890705031799745,7.834170854271363
3.442211055276382,3.9642715881664765,7.88442211055277
3.4673366834170856,4.039393247400979,7.934673366834177
3.492462311557789,4.116103528163326,7.984924623115584
3.5175879396984926,4.194436700496299,8.035175879396991
3.542713567839196,4.27442780267814,8.085427135678396
3.5678391959798996,4.356112658473577,8.135678391959802
3.592964824120603,4.439527894765902,8.185929648241206
3.6180904522613067,4.524710959624345,8.236180904522612
3.64321608040201,4.611700140772275,8.286432160804019
3.6683417085427137,4.700534584485729,8.336683417085425
3.693467336683417,4.79125431494682,8.38693467336683
3.7185929648241207,4.883900254018934,8.437185929648235
3.7437185929648242,4.978514241506719,8.487437185929641
3.7688442211055277,5.075139055872973,8.537688442211046
3.7939698492462313,5.173818435425084,8.587939698492452
3.819095477386935,5.274597100022488,8.638190954773858
3.8442211055276383,5.377520773251087,8.688442211055264
3.869346733668342,5.482636205137721,8.738693467336669
3.8944723618090453,5.589991195383099,8.788944723618075
3.919597989949749,5.6996346171156675,8.839195979899479
3.9447236180904524,5.811616441229809,8.889447236180885
3.969849246231156,5.925987761251419,8.939698492462291
3.9949748743718594,6.04280081880033,8.989949748743697
4.020100502512563,6.162109029642761,9.040201005025105
4.045226130653267,6.283967010322571,9.090452261306513
4.070351758793971,6.4084306054460285,9.140703517587921
4.095477386934675,6.535556915564987,9.19095477386933
4.120603015075379,6.665404325717502,9.241206030150737
4.145728643216083,6.798032534641656,9.291457286432145
4.170854271356787,6.933502584632288,9.341708542713553
4.195979899497491,7.071876892127844,9.39195979899496
4.221105527638195,7.213219278978296,9.442211055276369
4.246231155778899,7.3575950044349625,9.492462311557777
4.271356783919603,7.505070797910303,9.542713567839185
4.296482412060307,7.65571489245146,9.592964824120592
4.321608040201011,7.8095970590287775,9.643216080402
4.346733668341715,7.966788641600724,9.693467336683408
4.371859296482419,8.12736259297116,9.743718592964816
4.396984924623123,8.291393511525984,9.793969849246224
4.422110552763827,8.458957678764213,9.844221105527632
4.447236180904531,8.630133097737664,9.89447236180904
4.472361809045235,8.804999532372085,9.944723618090448
4.497487437185939,8.983638547670546,9.994974874371856
4.5226130653266425,9.166133550902256,10.045226130653264
4.5477386934673465,9.352569833691195,10.095477386934672
4.5728643216080505,9.543034615109859,10.14572864321608
4.597989949748754,9.737617085776934,10.195979899497488
4.623115577889458,9.93640845293676,10.246231155778895
4.648241206030162,10.139501986642017,10.296482412060303
4.673366834170866,10.346993066958209,10.346733668341711
4.69849246231157,10.558979232276881,10.39698492462312
4.723618090452274,10.77556022877475,10.447236180904527
4.748743718592978,10.996838060964755,10.497487437185935
4.773869346733682,11.222917043480878,10.547738693467343
4.798994974874386,11.453903854026354,10.59798994974875
4.82412060301509,11.689907587540985,10.648241206030159
4.849246231155794,11.93103981167931,10.698492462311567
4.874371859296498,12.177414623502457,10.748743718592975
4.899497487437202,12.429148707548679,10.798994974874383
4.924623115577906,12.686361395228047,10.84924623115579
4.94974874371861,12.949174725563037,10.899497487437198
4.974874371859314,13.217713507418095,10.949748743718606
5.000000000000018,13.492105383087829,11.000000000000014
