Time,S15,S3,S0,S12,S8,S9,S13,S2,S5,S18,S16,S6,S19,S17,E0,k0,k0r,E1,k1,k1r,S10,E2,k2,k2r,E3,k3,k3r,E4,k4,k4r,S1,S4,E5,k5,k5r,S14,E6,k6,k6r,E7,k7,k7r,S7,E8,k8,k8r,E9,k9,k9r,E10,k10,k10r,E11,k11,k11r,E12,k12,k12r,E13,k13,k13r,E14,k14,k14r,E15,k15,k15r,E16,k16,k16r,E17,k17,k17r,E18,k18,k18r,S11,E19,k19,k19r,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19
1.0033444816053514,2.7251424392931285,1.1271522880980203,1.006924249234383,1.1758730829927049,1.5342850586119985,4.111079433266603,2.0977693693792827,4.516371895532736,3.2651154877014275,2.597179358280384,1.0917408481267314,1.0078019473195021,2.246967178442826,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,1.566307322796671,0.043092827011898205,0.3735509962374078,-1.0445038733531387,3.1363399395618803,2.5599444379861014,-0.3721477685782304,-0.38419137430862493,1.4641206014578563,0.7959875086280961,0.307595884336818,-0.6888726327314888,-0.10819489443903468,-0.40319013013404303,0.2042212210094943,-0.9029499632458478,-0.8800994358001698,-0.8251440667729973,0.13623573861670457,7.493861224
1.1036789297658864,2.536217070581799,1.0971048187421302,0.9254624604040431,1.2170908859651066,1.5358668805516076,4.13941421426271,2.0949653191752633,4.382001600161862,3.2799370525584264,2.5647619407597015,0.9463468846083865,0.903144982294716,2.133099542302496,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,1.409797652848655,0.058593060030351585,0.37320440006857614,-1.036794612017046,3.0168005521625374,2.2415020968696897,-0.38051014079238943,-0.3364551394984745,1.2537212969193485,0.7129611652973945,0.26913834106811557,-0.6766934840550969,-0.07964451211118606,-0.3621519718913313,0.18754337593312642,-0.9157694237408593,-0.8142923662360237,-0.73449690679208,0.10656457294993849,7.493861224
1.2040133779264215,2.3666810449101137,1.0719532676974204,0.8580899978097426,1.255299145834753,1.5368453997732634,4.169825597047099,2.09468864697602,4.236757100610642,3.287884030073012,2.529155973058274,0.8228265247300097,0.8079568618119305,2.029283308879151,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,1.269350514366598,0.07218146198920161,0.3729899947648807,-1.0302481874767446,2.8875871836010183,1.9781363517350028,-0.39549276721700677,-0.29515369312106987,1.0760011077331453,0.6373839575775995,0.23478164612618863,-0.663447475741433,-0.05884074905818082,-0.3239641805410036,0.1731451294801054,-0.9217750057417788,-0.7525367840029923,-0.6557776412048295,0.08172801087595438,7.493861224
1.3043478260869565,2.21419251582182,1.0505780520447,0.801589352298185,1.2909532013449352,1.5370856640409623,4.201541865499551,2.095848142629857,4.084670915340454,3.2905959498051094,2.4910895700381355,0.7175271122120347,0.721904621597717,1.934710068987993,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,1.1430258734713168,0.08406283532923298,0.37293734998065664,-1.023801139381921,2.752287269517165,1.7572696350862784,-0.41532605298738545,-0.26002282334462556,0.9254298300146766,0.5690193796357556,0.20405813662540956,-0.6494253307573368,-0.04360526043468366,-0.2881616945812877,0.16061373740990031,-0.9229373232026483,-0.6950754054632076,-0.5868903548435279,0.060620490728990895,7.493861224
1.4046822742474916,2.076749859376999,1.032169985972898,0.7536255896344985,1.3244834922216528,1.5365604885259372,4.233896415026961,2.097747893021646,3.928929639708392,3.28935331744075,2.451220969750355,0.6274802712852887,0.6445259531523438,1.8486028852294925,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,1.029165543629507,0.09441139671106613,0.3730524222381048,-1.016894210346316,2.613735689865846,1.5697744537174196,-0.4385838414808756,-0.23051567313015253,0.7975162615935626,0.5075196293107789,0.17655580267143745,-0.634873495408651,-0.03239924306178432,-0.2546418794985217,0.1496312673617069,-0.9206848574777706,-0.6419324917300209,-0.5262471906208224,0.04244296064976849,7.493861224
1.5050167224080266,1.9526424145156676,1.0161353830629323,0.7124882171938165,1.356275970043243,1.5353042890989763,4.266315360269741,2.0999574377049077,3.772055487367162,3.285167438118992,2.4101247946244513,0.5502573002310093,0.5752685997311888,1.7702285313192434,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.9263523779555118,0.10336806227834794,0.37332767060694505,-1.0092884098249304,2.4741762729731254,1.4089643195983224,-0.46410708302342396,-0.20598125819707835,0.6885885420505042,0.4524590112874335,0.15191082457196792,-0.6199970671517082,-0.0241228780051137,-0.22344276733924096,0.13994751332158023,-0.9160614853548861,-0.5929977900943592,-0.47260221112610745,0.026609169334190108,7.493861224
1.6053511705685617,1.840409989962132,1.0020382890750472,0.6769016314275653,1.3866630560447948,1.5333823360079526,4.298310681345922,2.1022211984998713,3.616041333365781,3.2788408953686017,2.3682907984176014,0.4838578658751646,0.5135259253378928,1.6989037224108092,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.8333767238961631,0.11105654153334721,0.3737487935926255,-1.0009378460478155,2.33538193346917,1.269852769920145,-0.49095346823040975,-0.1857656043478455,0.5956252323516655,0.4033640553848199,0.12980190222690124,-0.6049646447241533,-0.017982612881845883,-0.19462518032986642,0.13136594626486148,-0.9098347691494473,-0.548076674433556,-0.4249688425045005,0.012688622276455508,7.493861224
1.7056856187290967,1.738798924709055,0.9895524542483408,0.645898235621344,1.4159247069424197,1.5308716900172095,4.3294757940368385,2.1043977405702985,3.462452312413274,3.2710101197478316,2.3261293859363588,0.42662476111968567,0.4586671098465044,1.6339976728080245,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.7492000228300151,0.11758577271812176,0.37429890625694917,-0.9919059447223035,2.1987450568049307,1.148657371625444,-0.518362248969555,-0.1692565822520571,0.5161260086503049,0.3597388706507636,0.10994567675831135,-0.5899136479802001,-0.013401941888567331,-0.16822458047751843,0.12372895397564332,-0.9025700482820649,-0.506929774521565,-0.38254762261122,0.00035915555021825973,7.493861224
1.8060200668896318,1.646725550603369,0.9784306345994508,0.6187342496435121,1.4442932445639802,1.5278509578772042,4.359480891020357,2.1064212547449923,3.3125013433707124,3.262175650919145,2.2839802652970045,0.3771801879636583,0.4100603222416664,1.5749314411381912,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.6729245417203309,0.12305073618725115,0.37496078491761003,-0.982314831069653,2.0653446878483033,1.0424706132318884,-0.5457281881426388,-0.1558992211986383,0.4480150223796532,0.321084514545898,0.09209268131522164,-0.5749552649862526,-0.00996178378758747,-0.14423283448512603,0.116908341836515,-0.8946798130678166,-0.4692965100148816,-0.3446774475675428,-0.010623378433244235,7.493861224
1.9063545150501668,1.5632479822011465,0.9684840510654138,0.5948240255135617,1.4719577234105667,1.524393565856084,4.388066819850953,2.108272321336822,3.167112594178248,3.252727903297783,2.242120744560193,0.33437296379422465,0.36709036762228997,1.5211760910822776,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.6037700032493347,0.12754102223983976,0.37571834099814166,-0.9723086507845511,1.9360029909706231,0.9490031377702677,-0.5725778931160588,-0.1452045919143763,0.38956079843265085,0.2869138009049619,0.07602348179006635,-0.5601786608852148,-0.007356669620598805,-0.12259439358777668,0.11079970929237204,-0.8864632249414184,-0.4349097379473643,-0.3108102533017374,-0.02044539453587102,7.493861224
2.006688963210702,1.4875406928211528,0.9595651626803032,0.5736972615024158,1.4990698996642593,1.520564617387444,4.415038388258136,2.109958752010537,3.026972345926946,3.2429676147169912,2.2007741838553385,0.2972369747126942,0.3291713178574396,1.4722500288656897,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.5410525240968846,0.13114186678112427,0.37655730955500233,-0.9620317419974989,1.8113305000773448,0.8664164883911958,-0.5985497663767121,-0.1367477006216209,0.3393131676835253,0.2567618543585215,0.06154522756570313,-0.5456546248383247,-0.005363601163389103,-0.10321346462988257,0.10531659980210589,-0.8781346196963398,-0.40350715823730166,-0.28048548280925234,-0.029252585973646217,7.493861224
2.107023411371237,1.4188738326723642,0.9515557884993339,0.5549709414579285,1.5257502231002795,1.5164202213309705,4.440257098580085,2.1115037931284233,2.8925698871189542,3.233122255308204,2.1601179757701425,0.2649588221846245,0.29575456275584894,1.4277156057334859,1,1,0.828420614,0.69125685,1,0.708821521,0.63838456,6,1,0.118288544,0.219112,1,0.249635736,0.64338269,1,0.148271098,0.88154458,4,4,1,0.9772751915,0.344055979,1,1,0.754618665,0.68985893,1,0.92086958,0.9789804,3,1,0.4925311695,0.032997413,1,0.80320391,0.004101,1,0.05353786,0.1268534,1,0.1727146,0.36727,1,0.4561613,0.247974,1,0.20598231,0.709211,1,0.57478598,0.2114866,1,0.70746493,0.7310762,1,0.783348675,0.7846366,1,0.973314149,0.58769631,1,0.98747636,0.9768005,2,1,0.767613157,0.85874833,0.4841674816509731,0.13393298619919647,0.37746539646372834,-0.951617589340062,1.6917624992291804,0.7932134163609292,-0.6233766108688958,-0.13016091178824407,0.2960541124831795,0.23019284241924076,0.04848847861593364,-0.5314386170020102,-0.00382013457213784,-0.0859636435365887,0.10038616832142871,-0.8698438493458174,-0.3748379525401294,-0.25330982097900145,-0.03716165363574786,7.493861224
