Time,A,B,C,k1,k2,X,Y,Z,_J0,_J1
21.27090301003339,0.005844745377030973,0.31780604834890475,9.676349268015148,0.35,0.2,10,0,5,0.0020456608819608407,0.06356120966978095
21.371237458193924,0.005643057611139039,0.31169189673945696,9.682665107390488,0.35,0.2,10,0,5,0.0019750701638986635,0.062338379347891396
21.47157190635446,0.005448329724500107,0.30569232427783916,9.688859407738745,0.35,0.2,10,0,5,0.0019069154035750372,0.061138464855567835
21.571906354514994,0.005260321512756753,0.29980529240268916,9.694934447825638,0.35,0.2,10,0,5,0.0018411125294648634,0.059961058480537836
21.672240802675528,0.005078800776356051,0.29402879497878315,9.700892465985945,0.35,0.2,10,0,5,0.0017775802717246178,0.05880575899575663
21.772575250836063,0.004903543988302703,0.2883608575185285,9.706735660234253,0.35,0.2,10,0,5,0.001716240395905946,0.05767217150370571
21.872909698996597,0.004734334968004196,0.28279953726281876,9.712466189510263,0.35,0.2,10,0,5,0.0016570172388014684,0.05655990745256376
21.973244147157132,0.0045709647328345945,0.27734292276325656,9.718086174244993,0.35,0.2,10,0,5,0.001599837656492108,0.055468584552651315
22.073578595317667,0.004413232102509997,0.27198913321215556,9.723597696426419,0.35,0.2,10,0,5,0.0015446312358784987,0.05439782664243112
22.1739130434782,0.004260942517467988,0.26673631838618933,9.729002800837426,0.35,0.2,10,0,5,0.0014913298811137956,0.05334726367723787
22.274247491638736,0.004113907890628352,0.26158265824343335,9.734303495607023,0.35,0.2,10,0,5,0.0014398677617199233,0.05231653164868667
22.37458193979927,0.003971947154361633,0.256526362349831,9.739501752236892,0.35,0.2,10,0,5,0.0013901815040265714,0.051305272469966204
22.474916387959805,0.0038348852077126168,0.25156566970906585,9.744599506824306,0.35,0.2,10,0,5,0.0013422098226994158,0.05031313394181317
22.57525083612034,0.003702552769871634,0.24669884837185466,9.749598660599357,0.35,0.2,10,0,5,0.0012958934694550718,0.04933976967437093
22.675585284280874,0.0035747868751494632,0.24192419494805203,9.754501079917883,0.35,0.2,10,0,5,0.001251175406302312,0.04838483898961041
22.77591973244141,0.0034514299350517576,0.23724003434307706,9.759308597462956,0.35,0.2,10,0,5,0.001208000477268115,0.04744800686861542
22.876254180601943,0.0033323295946628994,0.23264471937744466,9.764023012768977,0.35,0.2,10,0,5,0.0011663153581320147,0.046528943875488935
22.976588628762478,0.0032173391805346324,0.22813663037478238,9.768646092185767,0.35,0.2,10,0,5,0.0011260687131871214,0.04562732607495648
23.076923076923013,0.0031063168651324228,0.22371417482241762,9.773179570053534,0.35,0.2,10,0,5,0.0010872109027963478,0.04474283496448353
23.177257525083547,0.0029991255270700543,0.21937578699959343,9.77762514921442,0.35,0.2,10,0,5,0.001049693934474519,0.043875157399918686
23.277591973244082,0.0028956331563601448,0.21511992763266594,9.781984500952056,0.35,0.2,10,0,5,0.0010134716047260506,0.04302398552653319
23.377926421404617,0.0027957121101044344,0.2109450834950604,9.786259266135918,0.35,0.2,10,0,5,0.000978499238536552,0.04218901669901208
23.47826086956515,0.0026992389772948567,0.20684976704299612,9.79045105572079,0.35,0.2,10,0,5,0.0009447336420531998,0.041369953408599225
23.578595317725686,0.002606094945457251,0.2028325161300326,9.794561450665592,0.35,0.2,10,0,5,0.0009121332309100377,0.04056650322600652
23.67892976588622,0.0025161651376629083,0.19889189355949433,9.798592003043924,0.35,0.2,10,0,5,0.0008806577981820178,0.03977837871189887
23.779264214046755,0.0024293384824250943,0.19502648672684111,9.802544236531816,0.35,0.2,10,0,5,0.000850268468848783,0.03900529734536823
23.87959866220729,0.002345508045389099,0.19123490738654095,9.806419646309152,0.35,0.2,10,0,5,0.0008209278158861845,0.03824698147730819
23.979933110367824,0.0022645704388175366,0.18751579116821546,9.810219700134049,0.35,0.2,10,0,5,0.0007925996535861377,0.03750315823364309
24.08026755852836,0.0021864256969552557,0.18386779722504262,9.813945838819084,0.35,0.2,10,0,5,0.0007652489939343395,0.03677355944500853
24.180602006688893,0.0021109775760759365,0.1802896080466676,9.817599476118337,0.35,0.2,10,0,5,0.0007388421516265777,0.03605792160933352
24.280936454849428,0.0020381330285525944,0.1767799289486981,9.82118199976383,0.35,0.2,10,0,5,0.000713346559993408,0.03535598578973962
24.381270903009963,0.0019678020839341715,0.17333748772673066,9.824694771930416,0.35,0.2,10,0,5,0.00068873072937696,0.034667497545346135
24.481605351170497,0.0018998981203478744,0.16996103450966946,9.828139129111063,0.35,0.2,10,0,5,0.000664964342121756,0.03399220690193389
24.581939799331032,0.001834337396121694,0.16664934123078196,9.831516383114176,0.35,0.2,10,0,5,0.0006420180886425929,0.03332986824615639
24.682274247491566,0.0017710389367089395,0.16340120128710045,9.83482782151727,0.35,0.2,10,0,5,0.0006198636278481287,0.03268024025742009
24.7826086956521,0.0017099247801634306,0.1602154294281146,9.838074707532803,0.35,0.2,10,0,5,0.0005984736730572007,0.03204308588562292
24.882943143812636,0.001650919560043788,0.15709086121535593,9.84125828096568,0.35,0.2,10,0,5,0.0005778218460153258,0.03141817224307119
24.98327759197317,0.001593950398234513,0.15402635268705228,9.844379758655794,0.35,0.2,10,0,5,0.0005578826393820795,0.03080527053741046
25.083612040133705,0.0015389471269552958,0.15102078027769644,9.84744033433643,0.35,0.2,10,0,5,0.0005386314944343535,0.03020415605553929
25.18394648829424,0.0014858419173573534,0.14807304027204338,9.85044117955168,0.35,0.2,10,0,5,0.0005200446710750737,0.029614608054408676
25.284280936454774,0.00143456917821847,0.14518204847499241,9.85338344408787,0.35,0.2,10,0,5,0.0005020992123764645,0.029036409694998485
25.38461538461531,0.0013850657567157495,0.14234674015801763,9.856268255826347,0.35,0.2,10,0,5,0.0004847730148505123,0.028469348031603527
25.484949832775843,0.001337270607731152,0.13956606951251585,9.859096721620833,0.35,0.2,10,0,5,0.00046804471270590317,0.027913213902503172
25.585284280936378,0.001291124698340813,0.13683900932496418,9.861869927717775,0.35,0.2,10,0,5,0.0004518936444192845,0.02736780186499284
25.685618729096912,0.0012465711893702874,0.1341645509466327,9.864588939605076,0.35,0.2,10,0,5,0.00043629991627960055,0.026832910189326542
25.785953177257447,0.0012035551409676647,0.13154170375039834,9.867254802849713,0.35,0.2,10,0,5,0.0004212442993386826,0.026308340750079668
25.88628762541798,0.0011620234227622819,0.1289694948112775,9.869868543507039,0.35,0.2,10,0,5,0.00040670819796679864,0.025793898962255504
25.986622073578516,0.001121924878030922,0.12644696889623339,9.872431167966814,0.35,0.2,10,0,5,0.00039267370731082266,0.025289393779246678
26.08695652173905,0.0010832100615795173,0.12397318792785567,9.874943663751644,0.35,0.2,10,0,5,0.00037912352155283107,0.024794637585571135
26.187290969899585,0.0010458311554112662,0.1215472306704038,9.877406999915264,0.35,0.2,10,0,5,0.00036604090439394313,0.02430944613408076
26.28762541806012,0.0010097421171594819,0.11916819273687322,9.879822126887046,0.35,0.2,10,0,5,0.0003534097410058186,0.023833638547374646
26.387959866220655,0.0009748984467492905,0.1168351860623207,9.88218997723201,0.35,0.2,10,0,5,0.00034121445636225165,0.02336703721246414
26.48829431438119,0.0009412571073885364,0.11454733859557649,9.884511466038115,0.35,0.2,10,0,5,0.0003294399875859877,0.022909467719115298
26.588628762541724,0.0009087766597664029,0.11230379432105006,9.886787490760263,0.35,0.2,10,0,5,0.000318071830918241,0.022460758864210013
26.68896321070226,0.0008774170543502868,0.11010371274394465,9.889018931942784,0.35,0.2,10,0,5,0.00030709596902260035,0.02202074254878893
26.789297658862793,0.0008471395574933779,0.10794626858780743,9.891206653595779,0.35,0.2,10,0,5,0.00029649884512268225,0.021589253717561485
26.889632107023328,0.0008179068727562876,0.10583065182884029,9.893351503039483,0.35,0.2,10,0,5,0.00028626740546470065,0.02116613036576806
26.989966555183862,0.0007896829560364667,0.10375606719478399,9.895454311590258,0.35,0.2,10,0,5,0.0002763890346127633,0.0207512134389568
27.090301003344397,0.0007624329465727929,0.10172173386847833,9.897515894926029,0.35,0.2,10,0,5,0.0002668515313004775,0.020344346773695666
27.19063545150493,0.0007361232766188793,0.09972688553269876,9.89953705293176,0.35,0.2,10,0,5,0.0002576431468166077,0.019945377106539753
27.290969899665466,0.0007107215069074983,0.09777076988409204,9.90151857035008,0.35,0.2,10,0,5,0.00024875252741762436,0.01955415397681841
27.391304347826,0.0006861962623238805,0.09585264834291465,9.90346121713584,0.35,0.2,10,0,5,0.00024016869181335817,0.01917052966858293
27.491638795986535,0.0006625173310429052,0.09397179610664472,9.90536574830339,0.35,0.2,10,0,5,0.00023188106586501678,0.018794359221328945
27.59197324414707,0.0006396555181029943,0.09212750168000983,9.907232904542965,0.35,0.2,10,0,5,0.00022387943133604798,0.018425500336001967
27.692307692307605,0.0006175825855152694,0.09031906659106209,9.9090634125645,0.35,0.2,10,0,5,0.00021615390493034427,0.01806381331821242
27.79264214046814,0.0005962713418713038,0.0885458054520206,9.910857984947185,0.35,0.2,10,0,5,0.00020869496965495634,0.017709161090404123
27.892976588628674,0.0005756955120434514,0.08680704550613998,9.912617320722893,0.35,0.2,10,0,5,0.00020149342921520796,0.017361409101227996
27.99331103678921,0.0005558296814957682,0.08510212635026698,9.914342105709315,0.35,0.2,10,0,5,0.00019454038852351888,0.0170204252700534
28.093645484949743,0.0005366493772734249,0.08343040000155297,9.91603301236225,0.35,0.2,10,0,5,0.0001878272820456987,0.016686080000310594
28.193979933110278,0.0005181309520626105,0.08179123046166291,9.91769070032735,0.35,0.2,10,0,5,0.00018134583322191366,0.016358246092332582
28.294314381270812,0.0005002515324705815,0.08018399344594263,9.919315816762664,0.35,0.2,10,0,5,0.0001750880363647035,0.016036798689188527
28.394648829431347,0.00048298909222125707,0.07860807645480514,9.920908996194049,0.35,0.2,10,0,5,0.00016904618227743998,0.015721615290961027
28.49498327759188,0.0004663223490005457,0.07706287835556953,9.922470861036505,0.35,0.2,10,0,5,0.00016321282215019098,0.015412575671113907
28.595317725752416,0.0004502307164764871,0.07554780911834957,9.924002021906249,0.35,0.2,10,0,5,0.00015758075076677047,0.015109561823669916
28.69565217391295,0.0004346943704471527,0.07406228989106518,9.925503077479563,0.35,0.2,10,0,5,0.00015214302965650345,0.014812457978213038
28.795986622073485,0.0004196941570690075,0.07260575259902341,9.926974614984983,0.35,0.2,10,0,5,0.00014689295497415263,0.014521150519804682
28.89632107023402,0.0004052115483934204,0.07117763968761934,9.928417210505064,0.35,0.2,10,0,5,0.00014182404193769713,0.014235527937523869
28.996655518394554,0.0003912287021419855,0.06977740420005601,9.929831428838876,0.35,0.2,10,0,5,0.00013693004574969492,0.013955480840011204
29.09698996655509,0.00037772838006863913,0.06840450939463094,9.931217823966374,0.35,0.2,10,0,5,0.00013220493302402368,0.01368090187892619
29.197324414715624,0.0003646939067954281,0.06705842849432049,9.932576939339958,0.35,0.2,10,0,5,0.00012764286737839984,0.013411685698864098
29.29765886287616,0.00035210922382607706,0.06573864476640891,9.93390930775084,0.35,0.2,10,0,5,0.00012323822833912697,0.013147728953281783
29.397993311036693,0.0003399588169290367,0.06444465115732066,9.935215451766824,0.35,0.2,10,0,5,0.00011898558592516284,0.012888930231464132
29.498327759197227,0.0003282276780630059,0.06317595004913905,9.936495884013873,0.35,0.2,10,0,5,0.00011487968732205207,0.01263519000982781
29.598662207357762,0.0003169013541813583,0.06193205334044995,9.937751107046443,0.35,0.2,10,0,5,0.0001109154739634754,0.01238641066808999
29.698996655518297,0.0003059658826449137,0.060712482098458954,9.938981613759971,0.35,0.2,10,0,5,0.00010708805892571979,0.012142496419691791
29.79933110367883,0.00029540775603603106,0.0595167663224747,9.940187887662564,0.35,0.2,10,0,5,0.00010339271461261087,0.01190335326449494
29.899665551839366,0.0002852139662538081,0.0583444450253667,9.941370402749454,0.35,0.2,10,0,5,0.00009982488818883284,0.01166888900507334
29.9999999999999,0.0002753719470737467,0.057195065902623354,9.942529623891378,0.35,0.2,10,0,5,0.00009638018147581133,0.011439013180524671
