Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,Xo,k10,k11,k20,k21,k30,k31,k40,k41,k50,k51,k60,k61,k70,k71,k80,k81,k90,k91,k100,k101,k110,k111,k120,k121,k130,k131,k140,k141,k150,k151,k160,k161,k170,k171,k180,k181,k190,k191,X1,k200,k201,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20
5.518394648829435,61.704320586116324,6.508076122021573,15.196055318282546,18.186473393255913,8.956258105677197,15.41316303157932,15.118774103983402,1.1462946428550806,1.0133797664053992,1.8585612158024376,0.5297424836958754,0.18144885722713777,0.03831854040656734,0.06089206407971754,0.013821717640124121,0.008897116006377676,0.000743884711840681,0.0002693921389288826,0.00015731522636942957,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.986444588998125,19.836883600733117,19.536853797605094,18.276740422319733,16.026856449588053,14.448710416089344,10.09215320242554,3.373535766974042,2.805602242196563,2.237845401942296,0.83922438567292,0.34975403526729143,0.160193351495574,0.116035192455926,0.037151809734944835,0.01740420170066354,0.0027798324926180903,0.0014634924800855536,0.0009636739616206659,0.00065915079848791
5.618729096989971,61.81620648217088,6.537524840425025,15.320173063266711,18.408685843844417,9.11286419387914,15.848721263407942,15.796735252323318,1.203732387451002,1.0709763535087538,2.0020111082480536,0.5804181349749523,0.2011943142715545,0.04294518891443051,0.06921808677005233,0.015920353679792346,0.010469369110723272,0.0008863123268530985,0.00032370364606822713,0.00019053744577690124,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.946165666418487,19.86473497180771,19.577650616120003,18.363401233184348,16.183527457639613,14.639917568767128,10.314665323986318,3.5202865800622782,2.943387703798727,2.363145057657731,0.9023344711782849,0.38154030148736895,0.17741564108548535,0.1293151321413575,0.042139885987628516,0.02002243979194426,0.0032687662178995294,0.0017418687994796356,0.0011572801503023865,0.0007983518978052162
5.719063545150506,61.92147211421972,6.565705198833975,15.439773314162151,18.62397114323311,9.266028312684893,16.28104596686939,16.48198974728674,1.2620416248351563,1.1297977312169183,2.151698051516617,0.6342750015062355,0.22242867516515266,0.04797767280455481,0.07840433994004362,0.01826659749485527,0.012266910939976287,0.0010511602280433054,0.0003870787237378157,0.0002295987920181059,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.908270038880904,19.890720290797667,19.615977995978767,18.44592128569184,16.33411927524225,14.824576695799337,10.532443933360765,3.6684259106139203,3.0831198959878523,2.490949879223081,0.9680222755022484,0.41514742874000515,0.1959103721717544,0.14366252428018858,0.04762977845969465,0.02294521446476012,0.0038273369623030803,0.0020637213590713683,0.0013830628427450645,0.0009620189385558638
5.819397993311042,62.02052994132427,6.592676296018633,15.555021356487542,18.832523433135197,9.415799346586295,16.70996409578902,17.173929514514484,1.3211665942450597,1.1897876107691032,2.307609217572957,0.6913866686507517,0.24520620282472583,0.053436561314214155,0.0885081870600528,0.020880631587893578,0.014314144013312808,0.001241164274415783,0.00046070391992349553,0.0002753119464225472,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.872609221123266,19.914964982121408,19.651989876474065,18.52450249323743,16.478841771077782,15.002861814377228,10.745485307581497,3.8178253183802613,3.2246652094132853,2.6211310438902893,1.0362688751158506,0.4506036598083685,0.2157212605636928,0.1591211484509441,0.053653334913964304,0.02619668417043405,0.004463023026765912,0.0024343014201101383,0.0016452126766160766,0.0011535570555104729
5.919732441471577,62.11376585527144,6.618494436018212,15.66607765753528,19.034535772021734,9.56222951032336,17.135319871350312,17.871959457982154,1.3810521240022067,1.2508893309808007,2.469720965390809,0.7518219168540646,0.2695795266079358,0.059342387605701645,0.09958811568469629,0.023783392619470982,0.016637160348693857,0.0014592878351518297,0.0005458746423480559,0.00032857054273303097,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.839044292102287,19.937585925882054,19.6858303389709,18.599336993509848,16.617900652339646,15.174948045827946,10.953798019719741,3.968359555233348,3.3678918427440725,2.753559412986301,1.1070507568302137,0.4879340565431032,0.23689043777715435,0.17573378893253871,0.06024286938356714,0.029801824545540086,0.005183812469687089,0.002859290105312346,0.0019483018823866706,0.0013767105740514
6.020066889632113,62.20154093959254,6.643213257242737,15.773097866815869,19.23019960497757,9.705373842864445,17.556973683743173,18.575498309101004,1.441643763196803,1.313046063175098,2.6379992792205,0.81564459260691,0.29559948797155383,0.06571559025327506,0.1117035886240458,0.02699653437952817,0.0192637693268891,0.0017087294919550242,0.000643999881445679,0.0003903533560089725,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.80744526174669,19.958692049317584,19.717634253324466,18.670607600100293,16.751497200843577,15.341010883460026,11.157401738093604,4.119906704150679,3.5126700886812268,2.8881059813417003,1.1803400588670752,0.5271604917661313,0.25945832669561625,0.1935420994007864,0.06743107279608013,0.033786376098814665,0.005998210684562848,0.0033448122566519982,0.0022973005345473694,0.0016355805616775948
6.120401337792648,62.28419310740187,6.666883856099015,15.876232835558861,19.419704303906755,9.845289747533833,17.97480104051217,19.283979344310907,1.5028878988921646,1.376200999922586,2.812400226373171,0.8829135041150058,0.32331499790234747,0.07257645593273417,0.12491489087636867,0.030542387142317023,0.022223519433325702,0.001992930083654776,0.0007566066768439563,0.000461728347007242,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.77769048133533,19.97838487593314,19.74752788047544,18.738488236619933,16.879828061586633,15.50122554696162,11.356326100383225,4.272348292237932,3.658872585918722,3.024642288503289,1.2561048174870346,0.568301655171862,0.28346352821524284,0.21258647587886167,0.07525092217960228,0.038176787761615816,0.006915246095429979,0.0038974490113916046,0.002697591882927533,0.0019346417739603441
6.220735785953184,62.36203862608021,6.689554905279831,15.97562865280482,19.603236771549334,9.982036575096618,18.388691562660394,19.99685098065525,1.5647318596149549,1.4402975279970565,2.9928704303996727,0.9536823408499133,0.352772906387455,0.07994506357256237,0.13928297325938002,0.034443913674472665,0.025547713666600663,0.002315579035022159,0.0008853442920383873,0.0005438565311351198,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.749666094611126,19.996759035220954,19.775629434039807,18.803144353409774,17.00308507796845,15.655766415783045,11.550609661230542,4.425569379872254,3.8063745390392305,3.163040792873246,1.334309217255351,0.6113730722937035,0.3089427190163272,0.23290593833167816,0.08373558899739184,0.043000156683722576,0.007944473912623566,0.004524248991733253,0.0031549866424166032,0.002278758865456152
6.321070234113719,62.43537353930429,6.711272766923788,16.07142669500679,19.780981101020767,10.115675245708678,18.79854802958112,20.713577261272043,1.627124006112698,1.5052793861162124,3.1793475548706613,1.027999615828909,0.384017884102593,0.08784123023919319,0.15486929381120795,0.038724662231155456,0.029269418455587372,0.002680619914277502,0.001031988061750069,0.0006379956399067524,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.72326552585046,20.013902736757643,19.802049604582336,18.86473332704742,17.12145516637859,15.804806531899509,11.740298911304999,4.579458628571649,3.9550539088690337,3.3031752103237553,1.4149138427444161,0.6563871353742031,0.3359305605105123,0.25453802125098923,0.09291834722424924,0.04828416473732215,0.009095977908345558,0.005232738009180733,0.0036757361191622263,0.002673201731209293
6.421404682274255,62.50447497638022,6.732081599845387,16.16376368883824,19.953118293678997,10.246267913198878,19.204285482722018,21.4336382220178,1.690013807986439,1.571090805215251,3.3717607944755255,1.1059086337214714,0.41709231891102994,0.09628445942967631,0.17173565786597264,0.04340871637627064,0.033423464580981346,0.003092254990584644,0.0011984427983817167,0.0007455034895257487,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.698389008503124,20.029898205331804,19.826892042824497,18.923404839593747,17.235120230890843,15.948517176090329,11.925447378945364,4.733908346175156,4.104791570303641,3.4449208122713006,1.4978759295051125,0.7033531471116035,0.36445962119515823,0.2775186753937545,0.10283248187928148,0.054057011676532006,0.01038036976370107,0.006030926854276312,0.004266543775499206,0.0031236596211128872
6.52173913043479,62.5696024134244,6.752023464132947,16.252771779094147,20.119826000951505,10.373877647195458,19.605830355665802,22.15653020877724,1.7533519143365193,1.637676641112711,3.570031367332028,1.1874474701247146,0.45203621917384484,0.10529389060666237,0.1899440581386542,0.048520643557000434,0.03804644434001777,0.0035549492976206633,0.0013867459730123877,0.0008678411936411589,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.674943131167222,20.044822099465872,19.850253825285094,18.97930124878023,17.344257094055212,16.087067474593432,12.106114767904913,4.888814522705239,4.255471456429408,3.5881547061926335,1.5831496137448124,0.7522773696905518,0.39456030511130324,0.30188217475612455,0.11351119811336427,0.06034734705340863,0.011808787279705526,0.0069273181458233656,0.004934575999229047,0.003636254601356456
6.622073578595326,62.630998778715664,6.771138417212883,16.33857861298136,20.28127834350345,10.498568172868012,20.00311968953218,22.881766036082603,1.817090205131336,1.704982482658688,3.774073010601072,1.2726489867713613,0.48888713911330484,0.11488825281601016,0.20955651513190882,0.05408543975428784,0.043176696498478884,0.004073433077596788,0.0015990701526381024,0.0010065758585033726,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.652840439662363,20.05874587620687,19.872225863072572,19.032557928840696,17.449037479639,16.22062410382612,12.282366211558314,5.044076836254627,4.406980658528992,3.7327560595849283,1.6706861775494046,0.8031630907149119,0.426260800035674,0.3276610405346312,0.12498753225176859,0.06718419825837015,0.013392888898202707,0.007930910099221374,0.005687470249803795,0.004217552847129131
6.722408026755861,62.68889175928121,6.789464620737965,16.421307402147473,20.43764562859399,10.620403535718701,20.39610024051404,23.608875354098817,1.8811818676390288,1.7729547913685524,3.983792467829174,1.3615408003722755,0.5276800765670016,0.12508581347378764,0.23063491844131823,0.060128479507406796,0.04885430635835127,0.004652706177555191,0.0018377263179434498,0.0011633838786279092,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.631998966658767,20.071736225394584,19.892893384050375,19.083303648462504,17.54962792623973,16.349350866376884,12.454271377937935,5.199598698418398,4.559209583604565,3.878606396756212,1.7604342978513001,0.8560106667381469,0.45958700083771925,0.35488594402839513,0.13729426111007695,0.0745969040454324,0.015144852800969331,0.009051204019374861,0.0065333463155202885,0.00487457845145094
6.822742474916397,62.74349445196165,6.807038411498698,16.501077053265885,20.589094392357563,10.739448008998771,20.784727948528698,24.33740434654267,1.9455813915007987,1.8415409374912626,4.199089990381567,1.4541454030988714,0.5684474637228849,0.13590434432931486,0.2532408692432457,0.06667544933979583,0.05512105441358982,0.005298035636127437,0.0021051640564057846,0.0013400520597983128,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.612341997293807,20.08385527793641,19.912336175799812,19.131660824746344,17.646189918672277,16.47340867929162,12.621904067040163,5.355287173406349,4.712051925745827,4.025589656710825,1.8523402766639752,0.9108176381829648,0.49456251605694235,0.3835856811372745,0.15046381945319426,0.08261503163643358,0.017077360472897877,0.010298198838049758,0.007480806549688972,0.005614818130554931
6.923076923076932,62.7950066263521,6.823894405129385,16.578002230277082,20.73578713135149,10.855765772880119,21.168967079172468,25.066916064373416,2.010244640136611,1.9106893317503533,4.41985981133006,1.5504801419797682,0.6112190743426125,0.1473610729996332,0.27743552636113944,0.07375229775540329,0.0620204106268139,0.006014959125762701,0.0024039743845813187,0.0015384805257775537,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.59379761451325,20.09516102539076,19.930629051659928,19.177745889566356,17.738879807952927,16.592955169686455,12.785341355161869,5.511053017922099,4.865404812766233,4.173592472459309,1.9463482815284694,0.9675787757419627,0.531208599275929,0.41378708328759745,0.16452821270403156,0.09126831084573686,0.01920359409043842,0.011682396830266086,0.008538945400192365,0.006446233403007951
7.023411371237468,62.84361536980902,6.840065565984332,16.65219348172014,20.877882341188496,10.969420822513941,21.54878970489522,25.79699012770397,2.0751288454345054,1.980349459594379,4.645990634130133,1.6505573411211478,0.6560220182467564,0.15947265052516882,0.30327945299011755,0.08138516949944942,0.06959748051337095,0.006809282029117808,0.0027368896545651843,0.0017606836015492382,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.576298466868757,20.105707526476547,19.947842091302185,19.22166953940849,17.82784893744659,16.708144659845136,12.944663202479708,5.6668106016812345,5.019168777237265,4.322504225360564,2.0424005690744713,1.0262861942363035,0.5695441586402437,0.44551499547362416,0.1795189370432257,0.10058655257779693,0.02153721934329767,0.013214797215791682,0.00971734865283315,0.007377264290491309
7.123745819398003,62.88949592539018,6.855583285473249,16.723757336096536,21.015534439301096,11.080476799662847,21.924175107028255,26.527222656683787,2.1401926276714462,2.0504719435771803,4.877366077716085,1.7543843797054592,0.7028807169042686,0.17225511823827616,0.3308324762786398,0.08960034792848141,0.07789896014296087,0.007687075158629993,0.00310678358856989,0.002008790656361622,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.55978146685954,20.11554518107667,19.964040951177957,19.26353701272838,17.91324368297825,16.819128009640952,13.099951932154482,5.822477873117876,5.17324778689012,4.47221716634171,2.1404376943081145,1.0869294399019256,0.6095857481765762,0.47879224175654556,0.19546690506930242,0.1105995771291546,0.02409237106386479,0.014906891096230456,0.011026093184745647,0.008416832850155197
7.224080267558539,62.93281259799134,6.870477466119814,16.79279640104832,21.14889367258554,11.188996803485216,22.29510911391966,27.257226244113486,2.2053960229690266,2.121008619088541,5.11386515613427,1.8619637529358297,0.7518168610686069,0.18572386882566286,0.36015353511425413,0.09842419644671851,0.08697310246012022,0.008654674440753686,0.003516672358492319,0.0022850477837898574,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.544187464723123,20.12472102684168,19.97928720035871,19.30344838862957,17.99520549074262,16.92605243569146,13.251291641499325,5.9779763311250065,5.3275492907166635,4.622626566096931,2.2403987400680436,1.149495574894222,0.6513475441874299,0.5136395751086067,0.2124023634945643,0.12133714000352241,0.0268836421792814,0.01677066003387579,0.01247575035390507,0.009574350214079503
7.324414715719074,62.97371933762145,6.884776584215864,16.859409475895113,21.278106150018992,11.295043312044458,22.66158366350503,27.986629654655957,2.2707004729960136,2.191912555142584,5.355362696653726,1.9732932080615637,0.8028494287237389,0.19989362342271835,0.3913005515493868,0.10788309746261025,0.09686964760143449,0.009718674888798386,0.003969712751660184,0.0025918172286782015,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.52946103845628,20.13327892618064,19.993638537651677,19.341498808971007,18.073870984527602,17.02906149660317,13.398767883490539,6.133230948556658,5.481984181510338,4.773630741995257,2.3422215029563973,1.2139692871487902,0.6948413733748137,0.5500756771818313,0.23035482871651614,0.13282885838911385,0.029926061981825722,0.01881856396063211,0.014077379213469915,0.010859714188161666
7.42474916387961,63.01236043940692,6.898507759751319,16.92369165671384,21.403313825196886,11.398678061690818,23.02359628659289,28.71507763701138,2.3360688295906606,2.263138095974122,5.6017297692342645,2.0883658498991173,0.8559946814438549,0.21477840398811318,0.42433029877474177,0.11800339422657759,0.10763976574077556,0.01088592633065097,0.004469201167488901,0.0029315774091793786,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.515550241813514,20.141259793094953,20.007149051580207,19.37777872648737,18.149372043300602,17.128295012764973,13.542467248680758,6.288170116170191,5.636466791800366,4.925131132278767,2.445842690134282,1.2803329878985072,0.7400767219804457,0.5881171407487813,0.2493530186703725,0.1451041400898629,0.033235078165019236,0.02106353240852108,0.01584252264902666,0.012283309344461597
7.525083612040145,63.0488712811687,6.911696829188465,16.985734441882503,21.52465446816186,11.499961915349116,23.381149563371476,29.442230755773075,2.401465362621059,2.334640908042813,5.8528341320135535,2.207170240748063,0.9112661537854496,0.23039150294511013,0.45929826201573,0.12881133122268804,0.11933600443770102,0.01216353005449875,0.005018573139011817,0.003306923386329927,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.50240633877927,20.148701832605724,20.01986949421525,19.412374163041584,18.221835874189033,17.223888971088066,13.68247691809106,6.442725589650668,5.790914896667622,5.0770323818977925,2.551198125079606,1.348566909023442,0.78706073935499,0.6277784459165672,0.2694247802931855,0.15819211003802797,0.0368265401529966,0.02351895741730432,0.01778320532995691,0.013856008988722395
7.625418060200681,63.08337872550582,6.924368395196899,17.045625846934836,21.64226175831879,11.598954841556852,23.734250813511913,30.167764968469292,2.4668557314955453,2.406377972596308,6.108540592623362,2.329690570043313,0.9686747044966659,0.24674547140136813,0.4962585343029847,0.1403329963224,0.132012198444149,0.01355882899077733,0.005621399414800239,0.0037205645687201686,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.48998365881791,20.155640666646576,20.0318474315725,19.44536688562437,18.291385149739053,17.315975592503506,13.8188844900434,6.596832392549745,5.945249636737996,5.229242307340339,2.6582228994043176,1.4186492198913154,0.8357982935621032,0.6690719885865348,0.2905970409732631,0.17212154327993562,0.040716671398505926,0.02619867446170174,0.019911919696908843,0.015589165542937508
7.725752508361216,63.116001764026144,6.936545892279948,17.103450508559888,21.756265282543744,11.695715810992805,24.082911623637365,30.891371403600203,2.5322069841969403,2.478307617985387,6.368711415208892,2.455906770499636,1.0282285242349398,0.26385209546866273,0.5352636934223486,0.1525942639724696,0.14572340570567477,0.015079402148788577,0.006281384240308767,0.0041753241397303,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.478239364950593,20.162109542240895,20.04312748296104,19.47683463884077,18.358138091357404,17.404683273987988,13.951777610373579,6.750428754860352,6.099395502219394,5.381671950605945,2.766851556619508,1.4905561264852143,0.8862919898346562,0.7120080728109951,0.31289574618198085,0.18692079645576037,0.04492204943162707,0.02911695130781588,0.02224161961990703,0.017494608145469957
7.826086956521752,63.146852033268026,6.948251644071762,17.159289794861955,21.866790584421423,11.790302736994771,24.427147460030373,31.6127560304097,2.5974875416221708,2.550389530931726,6.633206705006144,2.5857946628151534,1.0899331660907972,0.28172237870127304,0.5763646881492681,0.16562073761491866,0.16052582966766976,0.01673305685394543,0.007002362508887623,0.004674137604225507,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.467133268023513,20.168139496036158,20.053751513218245,19.506851347835337,18.422208582197978,17.490136598027,14.08124370642491,6.903456032298089,6.2532802842762925,5.534235585892663,2.8770182598244958,1.5642619802700801,0.9385422085663957,0.7565949220074211,0.33634580403541614,0.20261773976439817,0.049459581851002486,0.032288472766264696,0.024785710112226994,0.019584636561704876
7.926421404682287,63.17603419514979,6.959506909516829,17.213221909220504,21.973959244240024,11.88277245464881,24.766977391063776,32.33163926648444,2.6626671702363374,2.6225847466942973,6.901884722551557,2.7193261211921955,1.153791603962839,0.3003665356773038,0.6196107537192423,0.17943769829142822,0.17647672428230352,0.018527817402423458,0.007788294853606393,0.005220049572636682,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.456627689746078,20.17375947382768,20.06375877474968,19.535487280865503,18.483706287711122,17.572456388266225,14.207369835336289,7.055858616938391,6.406835002219447,5.686850681269306,2.9886569206731055,1.6397393862989889,0.9925471654720226,0.8028387152687904,0.3609710478924336,0.21923969905654617,0.05434647735865124,0.035728318907439556,0.027558029930162042,0.0218720077093477
8.026755852842822,63.20364648339844,6.9703319416675305,17.26532199635585,22.077888911133275,11.973180648931118,25.10242368253285,33.04775568610107,2.7277169709880087,2.694855666014066,7.174602263581166,2.8564692081283405,1.2198042577432815,0.31979397391838965,0.6650493004028653,0.19407004909535935,0.19363431955849167,0.02047191760752024,0.008643264899001395,0.005816212343372613,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.446687265976568,20.178996505690357,20.073186110888294,19.56280925744671,18.5427367567491,17.65175969755786,14.3302423927543,7.207583863867294,6.559993865410537,5.839437918653293,3.101701366408765,1.7169593068952098,1.0483029445859566,0.8507435946334552,0.3867941816840762,0.23681339014539385,0.059600222756723005,0.0394519504302888,0.03057284165764768,0.02436992971873125
8.127090301003356,63.229781065562705,6.980746032200954,17.315662244463038,22.178693385634944,12.061581838271815,25.43351153519806,33.76085362462419,2.792609350887927,2.7671660428888294,7.4512149603310265,2.9971883410563125,1.2879690550721419,0.3400132892567627,0.7127258346947898,0.20954226544403948,0.21205772457781152,0.022573788930929903,0.009571474028050433,0.006465882392753315,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.43727881639743,20.183875819445763,20.082068091088566,19.58888080491825,18.59940154170347,17.728159868088305,14.44994697552221,7.358582001728829,6.712694198410655,5.991921150627755,3.21608546218594,1.795891168400182,1.105803560912588,0.9003117046424463,0.4138367458379234,0.25536486333701325,0.06523855343518252,0.0434751859385613,0.033844813190974675,0.027092047225636393
